,TN,FP,TP,FN
434,42395,113,153645,839
435,28859,4661,162680,792
436,61113,2472,128976,3918
437,33496,307,161493,1696
438,85247,755,95852,15138
439,37071,230,156370,3321
440,45001,351,169142,5583
441,53828,606,124212,18346
442,110567,1897,75225,9303
443,44945,555,125689,2718
444,38850,63471,93552,1119
445,37537,994,124678,11724
446,29999,333,142930,1671
447,150725,32900,61188,914
448,106308,7291,78526,4867
449,8326,120,182328,6218
450,31170,57943,104834,3045
451,50287,26928,90606,7112
452,53630,468,135622,7272
453,55639,3210,116904,2771
454,46002,580,48208,5245
455,46945,4346,130469,4972
456,11014,1139,162085,1721
457,98192,283,90984,7533
458,38725,2699,153785,1783
459,115005,1120,75568,5299
460,96908,1682,88488,9914
461,54395,47246,90852,4499
462,117323,2827,74379,2463
463,45053,2259,146826,2854
464,54545,625,118489,1274
465,26210,317,145075,3331
466,49051,3304,152861,4601
467,64735,717,124499,7041
468,102928,8786,67477,17801
469,90806,1079,113534,4911
470,79136,371,114816,2669
471,68731,2610,115094,10557
472,50096,1220,85824,59852
473,24131,384,138644,11774
474,143494,715,48152,4631
475,54248,1397,130897,10450
476,30923,16,140374,3620
477,99777,40,73886,23289
478,107979,5643,60689,1135
479,32767,1589,161135,1501
480,19888,11768,133017,10260
481,64389,3731,126050,2822
482,76998,69,92230,27695
483,64516,3139,127538,1799
484,165312,177,69613,20372
485,24320,384,148613,1616
486,56592,0,127889,12511
487,25680,693,163039,8606
488,36591,4133,122114,1835
489,26796,557,151868,1868
490,82811,2182,90664,5432
491,92627,1150,97851,5364
492,126320,3224,62359,5089
493,28215,0,141362,8434
494,5103,921,72473,505
495,21767,836,172213,2176
496,43017,769,148759,4447
497,1096,22,167992,5823
498,76478,921,113309,5771
499,22942,1109,169819,3122
500,85622,1231,93334,2954
501,67332,3065,123208,3387
502,8313,7,165070,1543
503,84948,1957,99867,10220
504,19533,9801,164574,3084
505,39870,1798,153441,1883
506,5312,35690,124710,31280
507,85809,10575,57450,4170
508,59410,99,105341,3927
509,54493,0,138117,3869
510,35200,1818,158796,1178
511,18947,8,161809,5455
512,27461,920,143634,2918
513,76325,160,131617,3254
514,33807,2453,179859,2932
515,104435,15,81423,11119
516,65320,3221,95096,5653
517,45603,4467,111521,13342
518,37622,435,153448,5487
519,29152,23134,134092,10614
520,104227,2953,87793,2019
521,9106,0,186284,1602
522,11479,2203,156640,4611
523,21304,8462,165601,1625
524,26908,1805,148232,19534
525,143240,42,26659,4992
526,50263,346,142666,3717
527,138655,0,3034,6055
528,46678,5343,139532,9543
529,64284,20916,84818,5428
530,49328,7460,74258,2847
531,60290,2409,139327,12921
532,61280,0,121940,13772
533,597,12,189746,6637
534,86803,3131,102071,4987
535,6334,383,189451,824
536,86308,2190,67815,58634
537,60195,1238,132696,2863
538,76160,4079,112515,4238
539,43667,9373,126769,17183
540,30659,97,161164,5072
541,35333,1002,152504,8153
542,12599,3321,155863,3150
543,41190,2345,135005,497
544,45903,960,147862,2267
545,29970,740,164631,1651
546,9202,562,185194,2034
547,18753,16055,121564,10866
548,55471,1384,138597,1540
549,49678,21932,122153,3229
550,17950,1729,149923,5331
551,96914,924,95727,3427
552,59287,4466,108779,2401
553,146896,5550,41836,2710
554,40947,4126,143673,8246
555,1343,0,190709,4940
556,51574,2965,119844,1063
557,104249,15,84387,8341
558,66837,1162,103695,25298
559,46231,107,79195,49400
560,1029,104,195021,838
561,16233,810,173040,6909
562,29108,4171,158848,4865
563,19610,451,172640,4291
564,23537,9107,140618,1671
565,83818,1573,98427,12661
566,86461,1734,100078,8719
567,94906,7274,144468,3696
568,63353,642,117786,15211
569,65802,3354,123348,4488
570,110322,4218,77523,4929
571,84625,858,78077,2652
572,95409,4586,66603,30394
573,72821,914,93586,7612
574,26128,1091,168737,1036
575,48136,378,145849,2629
576,65071,16886,111076,3959
577,10346,389,162087,2111
578,37052,1605,74336,47576
579,33348,28,139178,1866
580,12026,310,184141,515
581,38294,418,154060,4220
582,94195,6187,92413,5223
583,20694,0,0,176298
584,53555,243,140600,2594
585,46776,182,122436,5539
586,26794,65,167602,2531
587,19600,611,172767,4014
588,16026,531,148003,10373
589,17390,79,176257,3266
590,4820,810,182235,9127
591,41728,3255,106508,45501
592,105042,965,60501,30484
593,30642,1012,163447,1891
594,26407,506,115255,1985
595,23689,367,121967,50969
596,21821,349,172235,2587
597,68007,226,90683,16017
598,6348,174,188928,1542
599,24357,425,164636,7574
600,1178,0,172432,1323
601,36705,1130,156631,2526
602,30720,221,160512,5539
603,26729,25995,143562,706
604,6436,233,167515,749
605,44153,7840,143394,1605
606,68507,842,92002,18199
607,87562,7,104504,4919
608,46619,343,138709,4652
609,78652,2094,114795,1451
610,41514,795,154128,555
611,29379,10948,142792,14899
612,1618,51,194891,432
613,82883,543,96136,10248
614,106649,483,61563,4186
615,163390,4795,12689,16118
616,42985,615,151704,1688
617,19074,471,176569,878
618,83120,10015,75455,2752
619,78631,807,111433,6121
620,8165,69,170026,5394
621,2228,3441,190333,990
622,77944,381,116032,2635
623,114334,2430,70323,10931
624,90846,1994,81340,22812
625,27217,323,166724,2728
626,141619,3,49187,6183
627,76509,27577,69118,1729
628,101389,4849,67745,950
629,119907,579,58541,6166
630,51636,12471,123811,9074
631,43439,1069,203563,4325
632,37945,59571,97611,1865
633,24052,79,155022,8605
634,28791,146,150736,3981
635,32873,1060,138545,1942
636,9100,203,183907,3782
637,6102,35548,102604,31192
638,6905,483,179193,4255
639,15829,6,157393,1705
640,65157,486,106498,2792
641,23951,1033,171027,981
642,18572,445,216363,3678
643,35329,610,154192,6861
644,92706,3442,93226,7618
645,9058,2524,161908,1443
646,31832,21637,117836,3628
647,6945,948,164725,2315
648,21156,105,148850,4822
649,19547,4808,165148,7489
650,97302,3316,97680,14084
651,55302,893,138885,1912
652,51692,1061,118142,26097
653,15248,43,179132,2569
654,73783,760,97530,2860
655,8106,2810,179109,6967
656,100346,49087,45631,1928
657,27238,442,140905,1731
658,20358,8,142277,12290
659,65719,632,107892,11976
660,60255,243,137256,27966
661,13727,347,180462,2456
662,68681,256,102000,2457
663,20901,744,169528,1202
664,33122,4105,158564,1714
665,19996,145,175799,1052
666,31859,9768,128184,5122
667,46661,6629,118514,4155
668,30786,6,146802,18372
669,32568,2582,155266,6576
670,84736,2145,107097,3014
671,32964,14121,143317,6590
672,15814,2288,205009,1583
673,21704,389,173406,1493
674,32471,1192,164240,2167
675,28698,1070,163985,10934
676,31385,1454,161638,2515
677,42772,1572,109981,11887
678,11659,1453,183189,691
679,46567,203,138631,1844
680,60792,1999,130560,3641
681,47000,7793,137163,5036
682,13982,1050,154466,4922
683,34754,155,138873,2177
684,107155,664,31079,36035
685,77487,173,103845,15487
686,99429,151,75589,4381
687,69209,2545,98490,4689
688,26802,1104,148662,1443
689,152095,158,11266,11414
690,14750,804,181037,401
691,15328,1860,132944,690
692,12672,325,172848,1913
693,18602,708,155017,606
694,2213,528,133051,1179
695,41279,1807,152204,1702
696,20537,227,173358,2870
697,16909,888,177871,1324
698,13925,275,181562,717
699,2863,230,193721,178
700,36598,218,154015,6161
701,23957,570,148453,1953
702,57435,84293,68937,691
703,134466,547,57194,4785
