,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,method,unbalanced_agents,mu_balanced,mu_1_unbalanced,mu_2_unbalanced,std
98,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Weighted Mean - Pixelwise Entropy,2,0.75,0.75,0.4,0.01
99,1.0,1.0,1.0,150.8,1.0,1.0,1.0,163.5,1.0,1.0,1.0,1.0,314.3,1.0,1.0,1.0,314.3,Majority Voting,2,0.75,0.75,0.5,0.01
100,1.0,1.0,1.0,150.8,1.0,1.0,1.0,163.5,1.0,1.0,1.0,1.0,314.3,1.0,1.0,1.0,314.3,Maximum Proposal,2,0.75,0.75,0.5,0.01
101,1.0,1.0,1.0,150.8,1.0,1.0,1.0,163.5,1.0,1.0,1.0,1.0,314.3,1.0,1.0,1.0,314.3,Mean Proposal,2,0.75,0.75,0.5,0.01
102,1.0,1.0,1.0,150.8,1.0,1.0,1.0,163.5,1.0,1.0,1.0,1.0,314.3,1.0,1.0,1.0,314.3,Negotiation - 3x3 Conv Entropy,2,0.75,0.75,0.5,0.01
103,1.0,1.0,1.0,150.8,1.0,1.0,1.0,163.5,1.0,1.0,1.0,1.0,314.3,1.0,1.0,1.0,314.3,Negotiation - 5x5 Conv Entropy,2,0.75,0.75,0.5,0.01
104,1.0,1.0,1.0,150.8,1.0,1.0,1.0,163.5,1.0,1.0,1.0,1.0,314.3,1.0,1.0,1.0,314.3,Negotiation - Mean Entropy,2,0.75,0.75,0.5,0.01
105,1.0,1.0,1.0,150.8,1.0,1.0,1.0,163.5,1.0,1.0,1.0,1.0,314.3,1.0,1.0,1.0,314.3,Negotiation - Pixelwise Entropy,2,0.75,0.75,0.5,0.01
106,1.0,1.0,1.0,150.8,1.0,1.0,1.0,163.5,1.0,1.0,1.0,1.0,314.3,1.0,1.0,1.0,314.3,Weighted Mean - 3x3 Conv Entropy,2,0.75,0.75,0.5,0.01
107,1.0,1.0,1.0,150.8,1.0,1.0,1.0,163.5,1.0,1.0,1.0,1.0,314.3,1.0,1.0,1.0,314.3,Weighted Mean - 5x5 Conv Entropy,2,0.75,0.75,0.5,0.01
108,1.0,1.0,1.0,150.8,1.0,1.0,1.0,163.5,1.0,1.0,1.0,1.0,314.3,1.0,1.0,1.0,314.3,Weighted Mean - Mean Entropy,2,0.75,0.75,0.5,0.01
109,1.0,1.0,1.0,150.8,1.0,1.0,1.0,163.5,1.0,1.0,1.0,1.0,314.3,1.0,1.0,1.0,314.3,Weighted Mean - Pixelwise Entropy,2,0.75,0.75,0.5,0.01
110,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,Majority Voting,2,0.75,0.9,0.4,0.01
