,TN,FP,TP,FN
457,99850,183,91084,5875
458,38368,935,155549,2140
459,115876,841,75847,4428
460,102420,191,89979,4402
461,55325,47900,90198,3569
462,116387,3723,73483,3399
463,44909,1796,147289,2998
464,53601,128,118986,2218
465,25812,60,145332,3729
466,50205,461,155704,3447
467,65602,192,125024,6174
468,95034,9431,66832,25695
469,90202,616,113997,5515
470,79599,341,114846,2206
471,73730,1128,116576,5558
472,43038,1410,85634,66910
473,32817,232,138796,3088
474,142545,92,48775,5580
475,44397,237,132057,20301
476,29676,0,140390,4867
477,108407,8,73918,14659
478,106713,622,65710,2401
479,32954,848,161876,1314
480,20786,6246,138539,9362
481,63746,453,129328,3465
482,97075,0,92299,7618
483,62768,543,130134,3547
484,161326,11,69779,24358
485,24583,97,148900,1353
486,59030,220,127669,10073
487,27913,661,163071,6373
488,36420,283,125964,2006
489,27329,345,152080,1335
490,81757,1967,90879,6486
491,91668,801,98200,6323
492,128656,3002,62581,2753
493,35293,0,141362,1356
494,4556,22,73372,1052
495,20418,145,172904,3525
496,41144,0,149528,6320
497,298,0,168014,6621
498,74980,295,113935,7269
499,22785,1785,169143,3279
500,86675,1621,92944,1901
501,68383,965,125308,2336
502,8136,7,165070,1720
503,92003,1933,99891,3165
504,10805,194,174181,11812
505,39610,286,154953,2143
506,3353,16597,143803,33239
507,63973,1957,66068,26006
508,60377,36,105404,2960
509,54357,0,138117,4005
510,33625,972,159642,2753
511,20543,7,161810,3859
512,26357,104,144450,4022
513,73988,4,131773,5591
514,33120,2141,180171,3619
515,111798,131,81307,3756
516,67470,2158,96159,3503
517,53126,4515,111473,5819
518,40272,3,153880,2837
519,33626,21668,135558,6140
520,102687,487,90259,3559
521,9102,0,186284,1606
522,12551,1471,157372,3539
523,18980,1407,172656,3949
524,25984,1193,148844,20458
525,141396,6,26695,6836
526,49820,132,142880,4160
527,138789,0,3034,5921
528,47373,4270,140605,8848
529,54098,6652,99082,15614
530,50657,2404,79314,1518
531,62709,1550,140186,10502
532,67210,36,121904,7842
533,6980,561,189197,254
534,84058,1470,103732,7732
535,5496,98,189736,1662
536,112370,1420,68585,32572
537,57678,752,133182,5380
538,76854,1423,115171,3544
539,45555,5826,130316,15295
540,28907,0,161261,6824
541,41192,142,153364,2294
542,13347,3720,155464,2402
543,40249,828,136522,1438
544,44494,267,148555,3676
545,28472,43,165328,3149
546,8401,108,185648,2835
547,15208,21675,115944,14411
548,55346,1219,138762,1665
549,49317,20070,124015,3590
550,19291,1557,150095,3990
551,97422,613,96038,2919
552,60085,91,113154,1603
553,147359,6110,41276,2247
554,39483,2158,145641,9710
555,4134,2,190707,2149
556,50936,357,122452,1701
557,109327,109,84293,3263
558,62471,512,104345,29664
559,76653,284,79018,18978
560,1131,16,195109,736
561,16112,157,173693,7030
562,28795,1076,161943,5178
563,19533,124,172967,4368
564,22634,5990,143735,2574
565,84086,824,99176,12393
566,85334,123,101689,9846
567,93826,1717,150025,4776
568,72454,245,118183,6110
569,66634,1947,124755,3656
570,112812,2244,79497,2439
571,85694,1048,77887,1583
572,123712,5386,65803,2091
573,71959,386,94114,8474
574,25476,279,169549,1688
575,48375,968,145259,2390
576,66277,22126,105836,2753
577,11091,104,162372,1366
578,60353,1636,74305,24275
579,33851,137,139069,1363
580,11844,162,184289,697
581,38145,141,154337,4369
582,93876,3993,94607,5542
583,17122,0,0,179870
584,54166,122,140721,1983
585,46190,5,122613,6125
586,26722,9,167658,2603
587,20047,667,172711,3567
588,24507,878,147656,1892
589,18294,13,176323,2362
590,2271,0,183045,11676
591,56041,131,109632,31188
592,101867,36,61430,33659
593,30766,310,164149,1767
594,26939,257,115504,1453
595,33967,2667,119667,40691
596,20731,9,172575,3677
597,72299,222,90687,11725
598,6401,54,189048,1489
599,29601,821,164240,2330
600,1824,21,172411,677
601,36920,421,157340,2311
602,30707,218,160515,5552
603,26477,2900,166657,958
604,6207,16,167732,978
605,44076,3287,147947,1682
606,69341,980,91864,17365
607,89571,109,104402,2910
608,46322,30,139022,4949
609,74724,11,116878,5379
610,41228,486,154437,841
611,32883,7023,146717,11395
612,1465,0,194942,585
613,81916,316,96363,11215
614,105984,52,61994,4851
615,1932,0,17484,177576
616,42723,92,152227,1950
617,18433,234,176806,1519
618,83005,2908,82562,2867
619,78514,227,112013,6238
620,8765,29,170066,4794
621,1776,11,193763,1442
622,77257,17,116396,3322
623,112492,636,72117,12773
624,87297,1539,81795,26361
625,25850,34,167013,4095
626,143332,577,48613,4470
627,75867,368,96327,2371
628,101762,3698,68896,577
629,120257,51,59069,5816
630,54178,12138,124144,6532
631,43538,59,204573,4226
632,37319,57406,99776,2491
633,25860,63,155038,6797
634,30065,526,150356,2707
635,33188,872,138733,1627
636,11762,440,183670,1120
637,13512,1055,137097,23782
638,9063,524,179152,2097
639,15833,1,157398,1701
640,65190,194,106790,2759
641,23105,208,171852,1827
642,18321,14,216794,3929
643,37591,47,154755,4599
644,80532,105,96563,19792
645,9158,0,164432,1343
646,30728,24702,114771,4732
647,6664,38,165635,2596
648,23054,9483,139472,2924
649,25717,3524,166432,1319
650,107457,957,100039,3929
651,55757,515,139263,1457
652,39808,713,118490,37981
653,15028,3,179172,2789
654,72860,70,98220,3783
655,13784,3578,178341,1289
656,100893,55346,39372,1381
657,26604,81,141266,2365
658,21653,0,142285,10995
659,67526,270,108254,10169
660,64767,536,136963,23454
661,13085,88,180721,3098
662,67509,0,102256,3629
663,20863,212,170060,1240
664,33257,1339,161330,1579
665,19872,88,175856,1176
666,32616,9281,128671,4365
667,48829,11801,113342,1987
668,28921,0,146808,20237
669,33474,664,157184,5670
670,84633,903,108339,3117
671,33714,13777,143661,5840
672,16151,279,207018,1246
673,21578,117,173678,1619
674,32070,858,164574,2568
675,34904,1398,163657,4728
676,31541,752,162340,2359
677,43538,1198,110355,11121
678,10709,227,184415,1641
679,46773,162,138672,1638
680,62486,806,131753,1947
681,50238,11493,133463,1798
682,14766,940,154576,4138
683,34184,21,139007,2747
684,141190,1039,30704,2000
685,88275,52,103966,4699
686,99368,42,75698,4442
687,67164,1737,99298,6734
688,26049,290,149476,2196
689,160061,81,11343,3448
690,14941,733,181108,210
691,15002,2229,132575,1016
692,12770,104,173069,1815
693,18226,175,155550,982
694,2328,170,133409,1064
695,40931,679,153332,2050
696,19463,7,173578,3944
697,16959,251,178508,1274
698,13360,71,181766,1282
699,2482,2,193949,559
700,39538,108,154125,3221
701,24057,321,148702,1853
702,56186,66921,86309,1940
703,133523,20,57721,5728
704,6100,127,256435,507
705,28815,2608,162719,1824
706,182828,5,20,14139
707,17951,696,176989,1356
708,95132,22171,56163,1980
709,4706,10556,155991,602
710,52924,2632,109295,10082
711,18384,1806,177193,635
712,15046,228,224426,384
713,25864,107,147381,1581
714,64211,134,104377,6211
715,10880,5471,179911,730
716,52991,532,118644,3279
717,43290,147,151136,2419
718,34759,1104,158468,2661
719,49983,563,139493,6440
720,66156,41,107793,1456
721,37798,782,152509,5903
722,34349,117,137987,2480
723,12646,792,154052,2826
724,27912,668,163808,4604
725,16023,2370,86261,70279
726,33031,96,175095,2108
727,18137,20314,130572,6936
728,65697,436,120447,10412
729,53764,737,140473,2018
730,9342,100,156949,847
731,9711,78,163167,1977
732,85539,1040,129854,3131
733,62363,4312,139301,12049
734,62291,39,135681,4624
735,70517,1376,122392,2707
736,40551,27,68667,38499
737,19580,80,153064,2209
738,29993,237,155865,1663
739,92375,198,78337,4023
740,81222,1737,108644,5389
741,108982,615,150555,3017
742,40864,363,130898,2808
743,13181,189,182522,1100
744,10434,17,163973,1022
745,16590,76,173760,6566
746,23734,315,167262,5681
747,9057,51,163364,2461
748,32153,102,139879,3312
749,58364,1150,129240,8238
750,46544,3018,142432,4998
751,34389,932,141450,1753
752,29821,112,163679,3380
753,15000,29,179402,2561
754,115185,114,40731,8643
755,39472,161,132500,2287
756,112092,23,78863,6014
757,153218,7973,49953,3803
758,102701,1196,146703,12569
759,37319,244,134322,3048
760,51801,733,120630,1769
761,71957,460,99270,1707
762,23016,16423,153039,4514
763,44960,53,124278,2051
764,7642,59,166308,924
765,99708,3611,81243,12430
766,29822,45,164570,2555
767,103199,792,63308,4556
768,67393,1331,118722,9546
769,27622,6971,154114,8285
770,117461,17957,47211,14363
771,18746,205,197062,986
772,41976,1491,121001,10465
773,27750,118,119011,865
774,49480,8598,115188,1667
775,51975,258,127991,2404
776,27953,632,136871,1782
777,25799,91,144983,3547
778,98532,0,91182,7278
779,71597,321,96647,6368
780,50157,3434,107047,14808
781,10805,41,160298,4302
782,58963,1450,121827,14752
783,2868,0,192926,1198
784,6142,2410,216597,571
785,3344,0,171120,469
786,30517,15,142499,1902
787,12609,75,181693,2615
788,76938,1391,116632,2031
789,68269,4,47923,80796
790,28424,84,166809,1675
791,6787,517,163371,1180
792,76775,0,5724,92434
