,TN,FP,TP,FN
415,45628,2226,147125,2013
416,88396,118,101886,6592
417,69491,241,124446,3327
418,35062,1594,158719,1617
419,102351,5062,60187,7333
420,14493,135,178201,4163
421,34177,2627,144345,15330
422,24185,1161,169675,1971
423,29553,34,141352,3994
424,90379,496,98367,7750
425,42994,922,147657,5419
426,51626,136,202050,3714
427,85728,951,87277,1490
428,59045,78,132669,5200
429,786,30,209294,220
430,21950,606,148885,3492
431,47068,178,146680,3066
432,3860,446,185837,6849
433,26567,113,136391,4680
434,42632,100,153658,602
435,28772,2125,165216,879
436,60444,481,130967,4587
437,32791,31,161769,2401
438,97361,1329,95278,3024
439,35834,15,156585,4558
440,44933,864,168629,5651
441,55679,45,124773,16495
442,115735,421,76701,4135
443,45590,154,126090,2073
444,37594,200,156823,2375
445,43708,1617,124055,5553
446,29424,25,143238,2246
447,145339,379,93709,6300
448,106286,359,85458,4889
449,11643,108,182340,2901
450,31497,0,162777,2718
451,48374,3213,114321,9025
452,55084,629,135461,5818
453,52199,181,119933,6211
454,46552,356,48432,4695
455,46594,519,134296,5323
456,10816,556,162668,1919
457,101439,309,90958,4286
458,36871,88,156396,3637
459,117629,5040,71648,2675
460,102508,151,90019,4314
461,42166,3345,134753,16728
462,117662,3365,73841,2124
463,44687,1308,147777,3220
464,52846,38,119076,2973
465,26003,64,145328,3538
466,48325,1028,155137,5327
467,66872,415,124801,4904
468,101797,3962,72301,18932
469,89814,467,114146,5903
470,79426,346,114841,2379
471,74329,896,116808,4959
472,45775,2773,84271,64173
473,34001,642,138386,1904
474,143890,420,48447,4235
475,50678,450,131844,14020
476,30878,0,140390,3665
477,113565,13,73913,9501
478,107391,540,65792,1723
479,32827,779,161945,1441
480,19506,627,144158,10642
481,63664,450,129331,3547
482,85204,0,92299,19489
483,62555,376,130301,3760
484,164470,3,69787,21214
485,23709,10,148987,2227
486,66237,2041,125848,2866
487,28013,39,163693,6273
488,35872,217,126030,2554
489,26669,230,152195,1995
490,82066,1270,91576,6177
491,92442,207,98794,5549
492,129091,3145,62438,2318
493,35701,0,141362,948
494,4577,19,73375,1031
495,20091,147,172902,3852
496,45144,656,148872,2320
497,5,0,168014,6914
498,76242,390,113840,6007
499,16318,67,170861,9746
500,86492,1503,93062,2084
501,68620,874,125399,2099
502,8249,0,165077,1607
503,92204,1539,100285,2964
504,15458,552,173823,7159
505,40296,866,154373,1457
506,33779,1599,158801,2813
507,84814,4115,63910,5165
508,59949,25,105415,3388
509,54959,0,138117,3403
510,33139,57,160557,3239
511,20762,20,161797,3640
512,26399,55,144499,3980
513,74349,1,131776,5230
514,32796,1946,180366,3943
515,113750,257,81181,1804
516,66246,1776,96541,4727
517,53853,4448,111540,5092
518,42265,130,153753,844
519,24107,3719,153507,15659
520,102984,471,90275,3262
521,9352,13,186271,1356
522,10012,348,158495,6078
523,19227,1699,172364,3702
