,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,method,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,mu_1_unbalanced,mu_2_unbalanced,mu_balanced,non_consensus_px,std,unbalanced_agents,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
70,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.6,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
71,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - Mean Entropy,1.0,1.0,1.0,300.0,0.4,0.6,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
72,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,300.0,0.4,0.6,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
73,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - 3x3 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.6,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
74,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - 5x5 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.6,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
75,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - Mean Entropy,1.0,1.0,1.0,300.0,0.4,0.6,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
76,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - Pixelwise Entropy,1.0,1.0,1.0,300.0,0.4,0.6,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
77,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Majority Voting,,,,,0.4,0.75,0.75,300.0,0.01,2,0.0,0.0,0.0,300.0
78,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Maximum Proposal,1.0,1.0,1.0,300.0,0.4,0.75,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
79,0.9998887033945465,1.0,0.9997777777777778,300.0,0.0,0.0,0.0,0.0,0.9966666666666667,0.49994435169727325,0.5,0.4998888888888889,300.0,Mean Proposal,1.0,1.0,1.0,300.0,0.4,0.75,0.75,300.0,0.01,2,0.9998887033945465,1.0,0.9997777777777778,300.0
80,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.75,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
81,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.75,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
82,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - Mean Entropy,1.0,1.0,1.0,300.0,0.4,0.75,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
83,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,300.0,0.4,0.75,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
84,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - 3x3 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.75,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
85,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - 5x5 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.75,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
86,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - Mean Entropy,1.0,1.0,1.0,300.0,0.4,0.75,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
87,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - Pixelwise Entropy,1.0,1.0,1.0,300.0,0.4,0.75,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
88,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,Majority Voting,,,,,0.4,0.9,0.75,300.0,0.01,2,0.0,0.0,0.0,300.0
89,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Maximum Proposal,1.0,1.0,1.0,300.0,0.4,0.9,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
90,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Mean Proposal,1.0,1.0,1.0,300.0,0.4,0.9,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
91,0.9996657379541898,1.0,0.9993333333333332,300.0,0.0,0.0,0.0,0.0,0.995,0.4998328689770949,0.5,0.4996666666666666,300.0,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.9,0.75,300.0,0.01,2,0.9996657379541898,1.0,0.9993333333333332,300.0
92,0.9982147678246304,1.0,0.9964444444444444,300.0,0.0,0.0,0.0,0.0,0.9943859649122804,0.4991073839123152,0.5,0.4982222222222222,300.0,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,300.0,0.4,0.9,0.75,300.0,0.01,2,0.9982147678246304,1.0,0.9964444444444444,300.0
93,0.9683084975002015,1.0,0.9386666666666668,300.0,0.0,0.0,0.0,0.0,0.9386666666666668,0.48415424875010077,0.5,0.4693333333333334,300.0,Negotiation - Mean Entropy,,,,,0.4,0.9,0.75,300.0,0.01,2,0.9683084975002015,1.0,0.9386666666666668,300.0
94,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,300.0,0.4,0.9,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
95,0.9534616111706685,1.0,0.911111111111111,300.0,0.0,0.0,0.0,0.0,0.911111111111111,0.47673080558533426,0.5,0.4555555555555555,300.0,Weighted Mean - 3x3 Conv Entropy,,,,,0.4,0.9,0.75,300.0,0.01,2,0.9534616111706685,1.0,0.911111111111111,300.0
96,0.8033781436053824,1.0,0.6715555555555557,300.0,0.0,0.0,0.0,0.0,0.6715555555555557,0.4016890718026912,0.5,0.33577777777777784,300.0,Weighted Mean - 5x5 Conv Entropy,,,,,0.4,0.9,0.75,300.0,0.01,2,0.8033781436053824,1.0,0.6715555555555557,300.0
97,0.00044296788482834997,0.06666666666666667,0.00022222222222222223,300.0,0.0,0.0,0.0,0.0,0.00022222222222222223,0.00022148394241417498,0.03333333333333333,0.00011111111111111112,300.0,Weighted Mean - Mean Entropy,,,,,0.4,0.9,0.75,300.0,0.01,2,0.00044296788482834997,0.06666666666666667,0.00022222222222222223,300.0
98,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,300.0,Weighted Mean - Pixelwise Entropy,1.0,1.0,1.0,300.0,0.4,0.9,0.75,300.0,0.01,2,1.0,1.0,1.0,300.0
99,0.7988808468707322,1.0,0.6658380381769186,223.6,0.0,0.0,0.0,0.0,0.6658380381769186,0.3994404234353661,0.5,0.3329190190884593,223.6,Majority Voting,,,,,0.5,0.6,0.75,223.6,0.01,2,0.7988808468707322,1.0,0.6658380381769186,223.6
100,1.0,1.0,1.0,223.6,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.6,Maximum Proposal,1.0,1.0,1.0,223.6,0.5,0.6,0.75,223.6,0.01,2,1.0,1.0,1.0,223.6
101,1.0,1.0,1.0,223.6,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.6,Mean Proposal,1.0,1.0,1.0,223.6,0.5,0.6,0.75,223.6,0.01,2,1.0,1.0,1.0,223.6
102,1.0,1.0,1.0,223.6,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.6,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,223.6,0.5,0.6,0.75,223.6,0.01,2,1.0,1.0,1.0,223.6
103,1.0,1.0,1.0,223.6,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.6,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,223.6,0.5,0.6,0.75,223.6,0.01,2,1.0,1.0,1.0,223.6
104,1.0,1.0,1.0,223.6,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.6,Negotiation - Mean Entropy,1.0,1.0,1.0,223.6,0.5,0.6,0.75,223.6,0.01,2,1.0,1.0,1.0,223.6
105,1.0,1.0,1.0,223.6,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,223.6,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,223.6,0.5,0.6,0.75,223.6,0.01,2,1.0,1.0,1.0,223.6
