,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,Label 2_f1-score,Label 2_precision,Label 2_recall,Label 2_support,Label 3_f1-score,Label 3_precision,Label 3_recall,Label 3_support,Label 4_f1-score,Label 4_precision,Label 4_recall,Label 4_support,accuracy,gamma_unbalanced,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,method,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,mu_star_unbalanced,mu_unbalanced,non_consensus_px,std,unbalanced_agents,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
3393,0.9986882497359455,0.9994587230605109,0.9979220670829897,368.93333333333334,0.9963579165007476,0.995897435897436,0.996875,64.0,0.9981830759527152,0.9974358974358974,0.9989583333333333,64.0,0.9966286190970315,0.9948717948717949,0.9984375,63.96666666666667,0.9966285251910596,0.9954001554001554,0.9979166666666667,64.0,0.9979732478632479,0.8,0.9972972772955,0.996612801333159,0.9980219134165977,624.9,Negotiation - 5x5 Conv Entropy,,,,,0.6,0.4,624.9,0.1,1,0.9979760592118466,0.9980015269809456,0.9979732478632479,624.9
3394,0.9987337236128521,0.9993683888238352,0.9981027355563411,368.93333333333334,0.9963538790330472,0.9964022435897436,0.9963541666666667,64.0,0.9979206405521984,0.9974278846153847,0.9984375,64.0,0.9966286190970315,0.9948717948717949,0.9984375,63.96666666666667,0.9971493903154773,0.9959129759129759,0.9984375,64.0,0.9980265811965813,0.8,0.9973572505221212,0.9967966575627469,0.9979538804446014,624.9,Negotiation - 5x5 Conv Entropy (Mean-Weighted),,,,,0.6,0.4,624.9,0.1,1,0.998028956755807,0.9980515782629967,0.9980265811965813,624.9
3395,0.9985057386991852,0.9997287491518899,0.9972894819527907,368.93333333333334,0.9971535534802335,0.9953846153846154,0.9989583333333333,64.0,0.9974118892981624,0.9959049630924631,0.9989583333333333,64.0,0.9968990369942576,0.9949028749028749,0.9989583333333333,63.96666666666667,0.996891024173745,0.9953921425796426,0.9984375,64.0,0.9979197435897436,0.8,0.9973722485291169,0.9962626690222973,0.998520396390558,624.9,Negotiation - 5x5 Conv Entropy (Weighted),,,,,0.6,0.4,624.9,0.1,1,0.9979252819996183,0.9979538662102116,0.9979197435897436,624.9
3396,0.9987339690863212,0.9992780545871595,0.9981930697930168,368.93333333333334,0.9958370831674143,0.9953766025641025,0.9963541666666667,64.0,0.9981830759527152,0.9974358974358974,0.9989583333333333,64.0,0.9971454149626647,0.995897435897436,0.9984375,63.96666666666667,0.9963620523228426,0.9958969502719502,0.996875,64.0,0.9979731623931624,0.8,0.9972523190983914,0.9967769881513092,0.9977636139586032,624.9,Negotiation - Mean Entropy,,,,,0.6,0.4,624.9,0.1,1,0.9979752661878252,0.9979973389467574,0.9979731623931624,624.9
3397,0.9987348242648153,0.9990094854886358,0.9984640725030439,368.93333333333334,0.9955746159758131,0.9953766025641025,0.9958333333333333,64.0,0.9976581733605973,0.9974278846153847,0.9979166666666667,64.0,0.9974038128954812,0.9964102564102564,0.9984375,63.96666666666667,0.9968748410445788,0.9969150641025641,0.996875,64.0,0.9979731623931624,0.8,0.9972492535082572,0.9970278586361888,0.9975053145006088,624.9,Negotiation - Mean Entropy (Mean-Weighted),,,,,0.6,0.4,624.9,0.1,1,0.9979741139327815,0.9979947229149361,0.9979731623931624,624.9
3398,0.9987348242648153,0.9990094854886358,0.9984640725030439,368.93333333333334,0.9955746159758131,0.9953766025641025,0.9958333333333333,64.0,0.9976581733605973,0.9974278846153847,0.9979166666666667,64.0,0.9974038128954812,0.9964102564102564,0.9984375,63.96666666666667,0.9968748410445788,0.9969150641025641,0.996875,64.0,0.9979731623931624,0.8,0.9972492535082572,0.9970278586361888,0.9975053145006088,624.9,Negotiation - Mean Entropy (Weighted),,,,,0.6,0.4,624.9,0.1,1,0.9979741139327815,0.9979947229149361,0.9979731623931624,624.9
3399,0.9895705310212122,0.9966189325387592,0.9826518989827581,368.93333333333334,0.9743014706023092,0.9643156489462364,0.9848958333333333,64.0,0.9750377210080587,0.9662134644597687,0.984375,64.0,0.9715863821814106,0.9574818999816376,0.9864500661375661,63.96666666666667,0.9754255958001355,0.9716639049325032,0.9796875,64.0,0.9831436752136751,0.8,0.9771843401226251,0.9712587701717811,0.9836120596907315,624.9,Negotiation - Pixelwise Entropy,,,,,0.6,0.4,624.9,0.1,1,0.9832288146156837,0.9836344009737246,0.9831436752136751,624.9
3400,0.9903634292409325,0.9959023650828569,0.9849109913200581,368.93333333333334,0.9750096458388673,0.9671731679555333,0.9833333333333333,64.0,0.9765143364455285,0.9697150933750769,0.9838541666666667,64.0,0.9730502482127964,0.9608156840256173,0.9859292328042328,63.96666666666667,0.9784565332263556,0.9764479283369474,0.9807291666666667,64.0,0.9843173504273504,0.8,0.9786788385928962,0.9740108477552064,0.9837513781581915,624.9,Negotiation - Pixelwise Entropy (Mean-Weighted),,,,,0.6,0.4,624.9,0.1,1,0.984381046675344,0.9846940940452125,0.9843173504273504,624.9
3401,0.9438184239117451,0.9839866035661553,0.9069387985546521,368.93333333333334,0.86746808787887,0.8242160585097337,0.9166666666666666,64.0,0.8697842714240753,0.8245339330687389,0.9213541666666667,64.0,0.8586902933264507,0.8191765009606161,0.9036044973544973,63.96666666666667,0.8732648500827708,0.830477474952784,0.9223958333333333,64.0,0.9106525641025642,0.8,0.8826051853247823,0.8564781142116054,0.9141919925151635,624.9,Negotiation - Pixelwise Entropy (Weighted),,,,,0.6,0.4,624.9,0.1,1,0.9124761204690837,0.9187000247516246,0.9106525641025642,624.9
3402,0.9979621346950817,0.9995478311917606,0.9963861395860334,368.93333333333334,0.9956031658833344,0.9923076923076923,0.9989583333333333,64.0,0.9958493878308816,0.9943509615384616,0.9973958333333334,64.0,0.9953485554913866,0.9923543123543123,0.9984375,63.96666666666667,0.9958452246661252,0.9948793220668221,0.996875,64.0,0.9970131623931625,0.8,0.996121693713362,0.9946880238918097,0.9976105612505398,624.9,Weighted Mean - 3x3 Conv Entropy,,,,,0.6,0.4,624.9,0.1,1,0.9970198037243745,0.9970594415438636,0.9970131623931625,624.9
3403,0.998551460054793,0.9997287491518899,0.9973800616629356,368.93333333333334,0.9966244529511331,0.9953846153846154,0.9979166666666667,64.0,0.9971534913653459,0.9953921425796426,0.9989583333333333,64.0,0.9968950616414454,0.9948873348873348,0.9989583333333333,63.96666666666667,0.996891024173745,0.9953921425796426,0.9984375,64.0,0.9978664957264958,0.8,0.9972230980372924,0.9961569969166252,0.9983301789992536,624.9,Weighted Mean - 5x5 Conv Entropy,,,,,0.6,0.4,624.9,0.1,1,0.9978712408704509,0.9978998436971122,0.9978664957264958,624.9
3404,0.9986443677896598,0.9990089971954645,0.9982834040296925,368.93333333333334,0.9955746159758131,0.9953766025641025,0.9958333333333333,64.0,0.9976581733605973,0.9974278846153847,0.9979166666666667,64.0,0.9971454149626647,0.995897435897436,0.9984375,63.96666666666667,0.9966164749028465,0.9963942307692307,0.996875,64.0,0.9978664957264958,0.8,0.9971278093983161,0.9968210302083238,0.9974691808059383,624.9,Weighted Mean - Mean Entropy,,,,,0.6,0.4,624.9,0.1,1,0.9978677917886158,0.9978885884728018,0.9978664957264958,624.9
3405,0.9736054370317134,0.9923187989343553,0.9556392620085624,368.93333333333334,0.9326238916121741,0.9069356257962954,0.9604166666666667,64.0,0.9401521421505182,0.9167509535783839,0.965625,64.0,0.9308414091227384,0.9106728585690942,0.9525793650793651,63.96666666666667,0.9355123207052055,0.913835787985085,0.959375,64.0,0.9572205128205128,0.8,0.9425470401244698,0.9281028049726426,0.9587270587509188,624.9,Weighted Mean - Pixelwise Entropy,,,,,0.6,0.4,624.9,0.1,1,0.9577039793982858,0.9594408315433963,0.9572205128205128,624.9
3406,0.9659193112259563,0.9883476911529043,0.9445496971653464,346.3,0.9185099382452827,0.8954302192543058,0.9443844073621863,60.1,0.9125815934548135,0.8834415762923694,0.9449665578551355,59.9,0.9178715073009635,0.8916019246255459,0.9466174241418233,59.96666666666667,0.9140837884505224,0.8876385151714137,0.9433783143930449,59.86666666666667,0.9446615208969502,0.8,0.9257932277355075,0.9092919852993079,0.9447792801835072,586.1333333333333,Majority Voting,,,,,0.6,0.5,586.1333333333333,0.1,1,0.9454042873621918,0.9479343756020437,0.9446615208969502,586.1333333333333
3407,0.9081652944032819,0.9729736558459262,0.8516474546415168,346.3,0.7741944636279163,0.7205196525172022,0.8394786611058913,60.1,0.7942938724514258,0.735604373424442,0.8648931583715288,59.9,0.7815213250623644,0.7185419947559113,0.8588318770586496,59.96666666666667,0.7798279461326871,0.7242444560691522,0.8474074661855588,59.86666666666667,0.8520047173946377,0.8,0.8076005803355351,0.7743768265225266,0.8524517234726291,586.1333333333333,Maximum Proposal,,,,,0.6,0.5,586.1333333333333,0.1,1,0.8567636529296717,0.8715007346621622,0.8520047173946377,586.1333333333333
3408,1.0,1.0,1.0,346.3,1.0,1.0,1.0,60.1,1.0,1.0,1.0,59.9,0.9997150997150998,0.9994350282485875,1.0,59.96666666666667,0.9997101449275363,1.0,0.9994252873563219,59.86666666666667,0.9999434069043577,0.8,0.9998850489285273,0.9998870056497176,0.9998850574712643,586.1333333333333,Mean Proposal,,,,,0.6,0.5,586.1333333333333,0.1,1,0.9999434026982562,0.9999443661093685,0.9999434069043577,586.1333333333333
3409,1.0,1.0,1.0,346.3,0.9997198879551821,0.9994444444444445,1.0,60.1,1.0,1.0,1.0,59.9,0.9994396176214357,0.9994350282485875,0.9994535519125682,59.96666666666667,0.9997101449275363,1.0,0.9994252873563219,59.86666666666667,0.999886329278787,0.8,0.9997739301008309,0.9997758945386064,0.9997757678537781,586.1333333333333,Negotiation - 3x3 Conv Entropy,,,,,0.6,0.5,586.1333333333333,0.1,1,0.9998863290366846,0.9998882397775574,0.999886329278787,586.1333333333333
3410,1.0,1.0,1.0,346.3,0.9997198879551821,0.9994444444444445,1.0,60.1,1.0,1.0,1.0,59.9,0.9994396176214357,0.9994350282485875,0.9994535519125682,59.96666666666667,0.9997101449275363,1.0,0.9994252873563219,59.86666666666667,0.999886329278787,0.8,0.9997739301008309,0.9997758945386064,0.9997757678537781,586.1333333333333,Negotiation - 3x3 Conv Entropy (Mean-Weighted),,,,,0.6,0.5,586.1333333333333,0.1,1,0.9998863290366846,0.9998882397775574,0.999886329278787,586.1333333333333
3411,1.0,1.0,1.0,346.3,0.9997198879551821,0.9994444444444445,1.0,60.1,1.0,1.0,1.0,59.9,0.9994396176214357,0.9994350282485875,0.9994535519125682,59.96666666666667,0.9997101449275363,1.0,0.9994252873563219,59.86666666666667,0.999886329278787,0.8,0.9997739301008309,0.9997758945386064,0.9997757678537781,586.1333333333333,Negotiation - 3x3 Conv Entropy (Weighted),,,,,0.6,0.5,586.1333333333333,0.1,1,0.9998863290366846,0.9998882397775574,0.999886329278787,586.1333333333333
3412,1.0,1.0,1.0,346.3,1.0,1.0,1.0,60.1,1.0,1.0,1.0,59.9,0.9997150997150998,0.9994350282485875,1.0,59.96666666666667,0.9997101449275363,1.0,0.9994252873563219,59.86666666666667,0.9999434069043577,0.8,0.9998850489285273,0.9998870056497176,0.9998850574712643,586.1333333333333,Negotiation - 5x5 Conv Entropy,,,,,0.6,0.5,586.1333333333333,0.1,1,0.9999434026982562,0.9999443661093685,0.9999434069043577,586.1333333333333
3413,1.0,1.0,1.0,346.3,1.0,1.0,1.0,60.1,1.0,1.0,1.0,59.9,0.9997150997150998,0.9994350282485875,1.0,59.96666666666667,0.9997101449275363,1.0,0.9994252873563219,59.86666666666667,0.9999434069043577,0.8,0.9998850489285273,0.9998870056497176,0.9998850574712643,586.1333333333333,Negotiation - 5x5 Conv Entropy (Mean-Weighted),,,,,0.6,0.5,586.1333333333333,0.1,1,0.9999434026982562,0.9999443661093685,0.9999434069043577,586.1333333333333
3414,0.9999510523739599,1.0,0.999902248289345,346.3,1.0,1.0,1.0,60.1,1.0,1.0,1.0,59.9,1.0,1.0,1.0,59.96666666666667,0.999724517906336,0.9994535519125683,1.0,59.86666666666667,0.9999430199430199,0.8,0.9999351140560592,0.9998907103825138,0.999980449657869,586.1333333333333,Negotiation - 5x5 Conv Entropy (Weighted),,,,,0.6,0.5,586.1333333333333,0.1,1,0.9999432135622232,0.9999439540423147,0.9999430199430199,586.1333333333333
3415,1.0,1.0,1.0,346.3,1.0,1.0,1.0,60.1,1.0,1.0,1.0,59.9,0.9997150997150998,0.9994350282485875,1.0,59.96666666666667,0.9997101449275363,1.0,0.9994252873563219,59.86666666666667,0.9999434069043577,0.8,0.9998850489285273,0.9998870056497176,0.9998850574712643,586.1333333333333,Negotiation - Mean Entropy,,,,,0.6,0.5,586.1333333333333,0.1,1,0.9999434026982562,0.9999443661093685,0.9999434069043577,586.1333333333333
3416,1.0,1.0,1.0,346.3,1.0,1.0,1.0,60.1,1.0,1.0,1.0,59.9,0.9997150997150998,0.9994350282485875,1.0,59.96666666666667,0.9997101449275363,1.0,0.9994252873563219,59.86666666666667,0.9999434069043577,0.8,0.9998850489285273,0.9998870056497176,0.9998850574712643,586.1333333333333,Negotiation - Mean Entropy (Mean-Weighted),,,,,0.6,0.5,586.1333333333333,0.1,1,0.9999434026982562,0.9999443661093685,0.9999434069043577,586.1333333333333
3417,1.0,1.0,1.0,346.3,1.0,1.0,1.0,60.1,1.0,1.0,1.0,59.9,0.9997150997150998,0.9994350282485875,1.0,59.96666666666667,0.9997101449275363,1.0,0.9994252873563219,59.86666666666667,0.9999434069043577,0.8,0.9998850489285273,0.9998870056497176,0.9998850574712643,586.1333333333333,Negotiation - Mean Entropy (Weighted),,,,,0.6,0.5,586.1333333333333,0.1,1,0.9999434026982562,0.9999443661093685,0.9999434069043577,586.1333333333333
3418,0.9998072939485015,1.0,0.9996151442076673,346.3,0.9988932911066732,0.9983603619484107,0.9994444444444445,60.1,0.9996941896024464,1.0,0.9993939393939395,59.9,0.9991729509547691,0.998905927719487,0.9994535519125682,59.96666666666667,0.9988878841223877,0.9983688958279122,0.9994252873563219,59.86666666666667,0.9995460897496168,0.8,0.9992911219469558,0.999127037099162,0.9994664734629883,586.1333333333333,Negotiation - Pixelwise Entropy,,,,,0.6,0.5,586.1333333333333,0.1,1,0.9995468176218424,0.9995535196116564,0.9995460897496168,586.1333333333333
3419,0.9997580571193533,0.9999016715830875,0.9996151442076673,346.3,0.9988932911066732,0.9983603619484107,0.9994444444444445,60.1,0.999399204351709,1.0,0.998809144072302,59.9,0.9991729509547691,0.998905927719487,0.9994535519125682,59.96666666666667,0.9988878841223877,0.9983688958279122,0.9994252873563219,59.86666666666667,0.9994882193792465,0.8,0.9992222775309786,0.9991073714157793,0.9993495143986609,586.1333333333333,Negotiation - Pixelwise Entropy (Mean-Weighted),,,,,0.6,0.5,586.1333333333333,0.1,1,0.9994887339281894,0.9994958199503432,0.9994882193792465,586.1333333333333
3420,0.9950670287701104,0.9989312159316931,0.9912441877266963,346.3,0.9867762145391544,0.9800808414850359,0.9937988716724977,60.1,0.9869523408571527,0.9835913033178888,0.9904776462373582,59.9,0.9890257810666478,0.9848427473832718,0.9934578532000987,59.96666666666667,0.9858727037067594,0.9793456344261379,0.9927007139984544,59.86666666666667,0.9918033811550641,0.8,0.9887388137879649,0.9853583485088054,0.992335854567021,586.1333333333333,Negotiation - Pixelwise Entropy (Weighted),,,,,0.6,0.5,586.1333333333333,0.1,1,0.9918308053294943,0.9919898025580789,0.9918033811550641,586.1333333333333
3421,1.0,1.0,1.0,346.3,0.9997198879551821,0.9994444444444445,1.0,60.1,1.0,1.0,1.0,59.9,0.9994396176214357,0.9994350282485875,0.9994535519125682,59.96666666666667,0.9997101449275363,1.0,0.9994252873563219,59.86666666666667,0.999886329278787,0.8,0.9997739301008309,0.9997758945386064,0.9997757678537781,586.1333333333333,Weighted Mean - 3x3 Conv Entropy,,,,,0.6,0.5,586.1333333333333,0.1,1,0.9998863290366846,0.9998882397775574,0.999886329278787,586.1333333333333
3422,0.9999510523739599,1.0,0.999902248289345,346.3,1.0,1.0,1.0,60.1,1.0,1.0,1.0,59.9,0.9997150997150998,0.9994350282485875,1.0,59.96666666666667,0.9994346628338723,0.9994535519125683,0.9994252873563219,59.86666666666667,0.9998864268473776,0.8,0.9998201629845863,0.9997777160322312,0.9998655071291334,586.1333333333333,Weighted Mean - 5x5 Conv Entropy,,,,,0.6,0.5,586.1333333333333,0.1,1,0.9998866162604791,0.9998883201516833,0.9998864268473776,586.1333333333333
3423,1.0,1.0,1.0,346.3,1.0,1.0,1.0,60.1,1.0,1.0,1.0,59.9,0.9997150997150998,0.9994350282485875,1.0,59.96666666666667,0.9997101449275363,1.0,0.9994252873563219,59.86666666666667,0.9999434069043577,0.8,0.9998850489285273,0.9998870056497176,0.9998850574712643,586.1333333333333,Weighted Mean - Mean Entropy,,,,,0.6,0.5,586.1333333333333,0.1,1,0.9999434026982562,0.9999443661093685,0.9999434069043577,586.1333333333333
3424,0.9986024794628261,0.9998027613412229,0.9974075689469701,346.3,0.9966540899160509,0.9944655948525349,0.998879472693032,60.1,0.9963734733043872,0.996235524815215,0.9965799385469324,59.9,0.9983506901496206,0.9972748235473994,0.9994535519125682,59.96666666666667,0.9955623205004994,0.9923546634450576,0.9988697318007663,59.86666666666667,0.9978389176448577,0.8,0.997108610666677,0.996026673600286,0.998238052780054,586.1333333333333,Weighted Mean - Pixelwise Entropy,,,,,0.6,0.5,586.1333333333333,0.1,1,0.9978444491933572,0.9978768074926277,0.9978389176448577,586.1333333333333
3425,0.9993777979100678,1.0,0.9987607204121183,160.36666666666667,0.998809144072302,0.9976600985221675,1.0,26.166666666666668,0.9987862738607525,0.9987654320987654,0.9988505747126436,27.333333333333332,0.9994350282485875,0.9988888888888888,1.0,27.1,0.9980140557362299,0.9961086392287727,1.0,27.766666666666666,0.9991303277838665,0.8,0.998884459965588,0.9982846117477188,0.9995222590249525,268.73333333333335,Majority Voting,,,,,0.6,0.6,268.73333333333335,0.1,1,0.9991359039581728,0.9991623502280784,0.9991303277838665,268.73333333333335
3426,0.9837332534178248,0.9967936662634463,0.971092852231079,160.36666666666667,0.9521107133847958,0.9367208215849185,0.9692576035896935,26.166666666666668,0.9577056687403066,0.9434183939257822,0.9736441110019539,27.333333333333332,0.9546783912756693,0.936781189701864,0.975948629431966,27.1,0.9548312384668193,0.9363038818104894,0.9753111279387632,27.766666666666666,0.9720016772501471,0.8,0.9606118530570833,0.9500035906573002,0.973050864838691,268.73333333333335,Maximum Proposal,,,,,0.6,0.6,268.73333333333335,0.1,1,0.9723233963548604,0.9737271574490985,0.9720016772501471,268.73333333333335
3427,1.0,1.0,1.0,160.36666666666667,1.0,1.0,1.0,26.166666666666668,1.0,1.0,1.0,27.333333333333332,1.0,1.0,1.0,27.1,1.0,1.0,1.0,27.766666666666666,1.0,0.8,1.0,1.0,1.0,268.73333333333335,Mean Proposal,,,,,0.6,0.6,268.73333333333335,0.1,1,1.0,1.0,1.0,268.73333333333335
3428,1.0,1.0,1.0,160.36666666666667,1.0,1.0,1.0,26.166666666666668,1.0,1.0,1.0,27.333333333333332,1.0,1.0,1.0,27.1,1.0,1.0,1.0,27.766666666666666,1.0,0.8,1.0,1.0,1.0,268.73333333333335,Negotiation - 3x3 Conv Entropy,,,,,0.6,0.6,268.73333333333335,0.1,1,1.0,1.0,1.0,268.73333333333335
3429,1.0,1.0,1.0,160.36666666666667,1.0,1.0,1.0,26.166666666666668,1.0,1.0,1.0,27.333333333333332,1.0,1.0,1.0,27.1,1.0,1.0,1.0,27.766666666666666,1.0,0.8,1.0,1.0,1.0,268.73333333333335,Negotiation - 3x3 Conv Entropy (Mean-Weighted),,,,,0.6,0.6,268.73333333333335,0.1,1,1.0,1.0,1.0,268.73333333333335
3430,1.0,1.0,1.0,160.36666666666667,1.0,1.0,1.0,26.166666666666668,1.0,1.0,1.0,27.333333333333332,1.0,1.0,1.0,27.1,1.0,1.0,1.0,27.766666666666666,1.0,0.8,1.0,1.0,1.0,268.73333333333335,Negotiation - 3x3 Conv Entropy (Weighted),,,,,0.6,0.6,268.73333333333335,0.1,1,1.0,1.0,1.0,268.73333333333335
3431,1.0,1.0,1.0,160.36666666666667,1.0,1.0,1.0,26.166666666666668,1.0,1.0,1.0,27.333333333333332,1.0,1.0,1.0,27.1,1.0,1.0,1.0,27.766666666666666,1.0,0.8,1.0,1.0,1.0,268.73333333333335,Negotiation - 5x5 Conv Entropy,,,,,0.6,0.6,268.73333333333335,0.1,1,1.0,1.0,1.0,268.73333333333335
3432,1.0,1.0,1.0,160.36666666666667,1.0,1.0,1.0,26.166666666666668,1.0,1.0,1.0,27.333333333333332,1.0,1.0,1.0,27.1,1.0,1.0,1.0,27.766666666666666,1.0,0.8,1.0,1.0,1.0,268.73333333333335,Negotiation - 5x5 Conv Entropy (Mean-Weighted),,,,,0.6,0.6,268.73333333333335,0.1,1,1.0,1.0,1.0,268.73333333333335
3433,1.0,1.0,1.0,160.36666666666667,1.0,1.0,1.0,26.166666666666668,1.0,1.0,1.0,27.333333333333332,1.0,1.0,1.0,27.1,1.0,1.0,1.0,27.766666666666666,1.0,0.8,1.0,1.0,1.0,268.73333333333335,Negotiation - 5x5 Conv Entropy (Weighted),,,,,0.6,0.6,268.73333333333335,0.1,1,1.0,1.0,1.0,268.73333333333335
3434,1.0,1.0,1.0,160.36666666666667,1.0,1.0,1.0,26.166666666666668,1.0,1.0,1.0,27.333333333333332,1.0,1.0,1.0,27.1,1.0,1.0,1.0,27.766666666666666,1.0,0.8,1.0,1.0,1.0,268.73333333333335,Negotiation - Mean Entropy,,,,,0.6,0.6,268.73333333333335,0.1,1,1.0,1.0,1.0,268.73333333333335
3435,1.0,1.0,1.0,160.36666666666667,1.0,1.0,1.0,26.166666666666668,1.0,1.0,1.0,27.333333333333332,1.0,1.0,1.0,27.1,1.0,1.0,1.0,27.766666666666666,1.0,0.8,1.0,1.0,1.0,268.73333333333335,Negotiation - Mean Entropy (Mean-Weighted),,,,,0.6,0.6,268.73333333333335,0.1,1,1.0,1.0,1.0,268.73333333333335
3436,1.0,1.0,1.0,160.36666666666667,1.0,1.0,1.0,26.166666666666668,1.0,1.0,1.0,27.333333333333332,1.0,1.0,1.0,27.1,1.0,1.0,1.0,27.766666666666666,1.0,0.8,1.0,1.0,1.0,268.73333333333335,Negotiation - Mean Entropy (Weighted),,,,,0.6,0.6,268.73333333333335,0.1,1,1.0,1.0,1.0,268.73333333333335
3437,1.0,1.0,1.0,160.36666666666667,1.0,1.0,1.0,26.166666666666668,1.0,1.0,1.0,27.333333333333332,1.0,1.0,1.0,27.1,1.0,1.0,1.0,27.766666666666666,1.0,0.8,1.0,1.0,1.0,268.73333333333335,Negotiation - Pixelwise Entropy,,,,,0.6,0.6,268.73333333333335,0.1,1,1.0,1.0,1.0,268.73333333333335
3438,1.0,1.0,1.0,160.36666666666667,1.0,1.0,1.0,26.166666666666668,1.0,1.0,1.0,27.333333333333332,1.0,1.0,1.0,27.1,1.0,1.0,1.0,27.766666666666666,1.0,0.8,1.0,1.0,1.0,268.73333333333335,Negotiation - Pixelwise Entropy (Mean-Weighted),,,,,0.6,0.6,268.73333333333335,0.1,1,1.0,1.0,1.0,268.73333333333335
3439,0.9997895610322795,1.0,0.999580447259054,160.36666666666667,0.9993197278911565,0.9986666666666667,1.0,26.166666666666668,0.9980546604606756,0.9988505747126436,0.9973333333333334,27.333333333333332,0.9993710691823899,0.9987654320987654,1.0,27.1,0.9982626959848703,0.9976600985221675,0.9989247311827957,27.766666666666666,0.9993917464053429,0.8,0.9989595429102742,0.9987885544000485,0.9991677023550367,268.73333333333335,Negotiation - Pixelwise Entropy (Weighted),,,,,0.6,0.6,268.73333333333335,0.1,1,0.9993935395809416,0.9994138673038646,0.9993917464053429,268.73333333333335
3440,1.0,1.0,1.0,160.36666666666667,1.0,1.0,1.0,26.166666666666668,1.0,1.0,1.0,27.333333333333332,1.0,1.0,1.0,27.1,1.0,1.0,1.0,27.766666666666666,1.0,0.8,1.0,1.0,1.0,268.73333333333335,Weighted Mean - 3x3 Conv Entropy,,,,,0.6,0.6,268.73333333333335,0.1,1,1.0,1.0,1.0,268.73333333333335
3441,1.0,1.0,1.0,160.36666666666667,1.0,1.0,1.0,26.166666666666668,1.0,1.0,1.0,27.333333333333332,1.0,1.0,1.0,27.1,1.0,1.0,1.0,27.766666666666666,1.0,0.8,1.0,1.0,1.0,268.73333333333335,Weighted Mean - 5x5 Conv Entropy,,,,,0.6,0.6,268.73333333333335,0.1,1,1.0,1.0,1.0,268.73333333333335
3442,1.0,1.0,1.0,160.36666666666667,1.0,1.0,1.0,26.166666666666668,1.0,1.0,1.0,27.333333333333332,1.0,1.0,1.0,27.1,1.0,1.0,1.0,27.766666666666666,1.0,0.8,1.0,1.0,1.0,268.73333333333335,Weighted Mean - Mean Entropy,,,,,0.6,0.6,268.73333333333335,0.1,1,1.0,1.0,1.0,268.73333333333335
3443,1.0,1.0,1.0,160.36666666666667,1.0,1.0,1.0,26.166666666666668,0.9993197278911565,1.0,0.9986666666666667,27.333333333333332,0.9993710691823899,0.9987654320987654,1.0,27.1,1.0,1.0,1.0,27.766666666666666,0.9998787878787879,0.8,0.9997381594147093,0.9997530864197531,0.9997333333333334,268.73333333333335,Weighted Mean - Pixelwise Entropy,,,,,0.6,0.6,268.73333333333335,0.1,1,0.9998786945309857,0.9998832772166106,0.9998787878787879,268.73333333333335
3444,0.679486834861707,0.8781221399752039,0.5547921685161052,368.73333333333335,0.4391795729629214,0.36502949119685524,0.5552414021164022,63.93333333333333,0.43923969385228007,0.3658125691994451,0.5520833333333334,64.0,0.42938639512009036,0.35706316246170144,0.5404265873015873,63.96666666666667,0.433493672436918,0.3569400560714347,0.5546875,64.0,0.553072839445199,0.6,0.4841572338467834,0.464593483780928,0.5514461982534856,624.6333333333333,Majority Voting,,,,,0.8,0.4,624.6333333333333,0.1,1,0.5794558878610558,0.6663540264708244,0.553072839445199,624.6333333333333
3445,0.9898793734408251,0.9969895132495469,0.9829123342940378,368.73333333333335,0.9737115716201712,0.9650519052310644,0.9828042328042328,63.93333333333333,0.9750950233894128,0.9669145395262586,0.9838541666666667,64.0,0.9719577313511977,0.9621110823308742,0.9822833994708995,63.96666666666667,0.9717093966780023,0.961212693766257,0.9828125,64.0,0.9829224723216857,0.6,0.9764706192959217,0.9704559468208002,0.9829333266471674,624.6333333333333,Maximum Proposal,,,,,0.8,0.4,624.6333333333333,0.1,1,0.98301275431487,0.9834022501884985,0.9829224723216857,624.6333333333333
3446,0.9918990747298633,0.9979960433438738,0.9858963111236966,368.73333333333335,0.9802767589143689,0.9750006820573781,0.9859375,63.93333333333333,0.9817690645369493,0.9728589895394089,0.9911458333333333,64.0,0.9792812517496414,0.9734159526917128,0.9854166666666667,63.96666666666667,0.9797834764682365,0.9674988347344414,0.9927083333333333,64.0,0.9870862349261229,0.6,0.9826019252798119,0.977354100473363,0.9882209288914061,624.6333333333333,Mean Proposal,,,,,0.8,0.4,624.6333333333333,0.1,1,0.9871375367559128,0.9874248859573577,0.9870862349261229,624.6333333333333
3447,0.9987788297764646,0.9993683914561433,0.9981920878991399,368.73333333333335,0.9979286533727115,0.996938616938617,0.9989583333333333,63.93333333333333,0.9971492964095051,0.9959122359122359,0.9984375,64.0,0.9966246134204155,0.9953685897435898,0.9979166666666667,63.96666666666667,0.9971290410404126,0.9974358974358974,0.996875,64.0,0.9981326495726496,0.6,0.9975220868039018,0.9970047462972967,0.9980759175798278,624.6333333333333,Negotiation - 3x3 Conv Entropy,,,,,0.8,0.4,624.6333333333333,0.1,1,0.9981351298729101,0.9981576741912125,0.9981326495726496,624.6333333333333
