,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,non_consensus_px,method,unbalanced_agents,mu_balanced,mu_1_unbalanced,mu_2_unbalanced,std
553,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy,8,0.9,0.75,0.4,0.01
554,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy,8,0.9,0.75,0.4,0.01
555,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy,8,0.9,0.75,0.4,0.01
556,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy,8,0.9,0.75,0.4,0.01
557,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 3x3 Conv Entropy,8,0.9,0.75,0.4,0.01
558,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 5x5 Conv Entropy,8,0.9,0.75,0.4,0.01
559,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Mean Entropy,8,0.9,0.75,0.4,0.01
560,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Pixelwise Entropy,8,0.9,0.75,0.4,0.01
561,1.0,1.0,1.0,281.6,1.0,1.0,1.0,304.53333333333336,1.0,1.0,1.0,1.0,586.1333333333333,1.0,1.0,1.0,586.1333333333333,586.1333333333333,Majority Voting,8,0.9,0.75,0.5,0.01
562,1.0,1.0,1.0,281.6,1.0,1.0,1.0,304.53333333333336,1.0,1.0,1.0,1.0,586.1333333333333,1.0,1.0,1.0,586.1333333333333,586.1333333333333,Maximum Proposal,8,0.9,0.75,0.5,0.01
563,1.0,1.0,1.0,281.6,1.0,1.0,1.0,304.53333333333336,1.0,1.0,1.0,1.0,586.1333333333333,1.0,1.0,1.0,586.1333333333333,586.1333333333333,Mean Proposal,8,0.9,0.75,0.5,0.01
564,1.0,1.0,1.0,281.6,1.0,1.0,1.0,304.53333333333336,1.0,1.0,1.0,1.0,586.1333333333333,1.0,1.0,1.0,586.1333333333333,586.1333333333333,Negotiation - 3x3 Conv Entropy,8,0.9,0.75,0.5,0.01
565,1.0,1.0,1.0,281.6,1.0,1.0,1.0,304.53333333333336,1.0,1.0,1.0,1.0,586.1333333333333,1.0,1.0,1.0,586.1333333333333,586.1333333333333,Negotiation - 5x5 Conv Entropy,8,0.9,0.75,0.5,0.01
566,1.0,1.0,1.0,281.6,1.0,1.0,1.0,304.53333333333336,1.0,1.0,1.0,1.0,586.1333333333333,1.0,1.0,1.0,586.1333333333333,586.1333333333333,Negotiation - Mean Entropy,8,0.9,0.75,0.5,0.01
567,1.0,1.0,1.0,281.6,1.0,1.0,1.0,304.53333333333336,1.0,1.0,1.0,1.0,586.1333333333333,1.0,1.0,1.0,586.1333333333333,586.1333333333333,Negotiation - Pixelwise Entropy,8,0.9,0.75,0.5,0.01
568,1.0,1.0,1.0,281.6,1.0,1.0,1.0,304.53333333333336,1.0,1.0,1.0,1.0,586.1333333333333,1.0,1.0,1.0,586.1333333333333,586.1333333333333,Weighted Mean - 3x3 Conv Entropy,8,0.9,0.75,0.5,0.01
569,1.0,1.0,1.0,281.6,1.0,1.0,1.0,304.53333333333336,1.0,1.0,1.0,1.0,586.1333333333333,1.0,1.0,1.0,586.1333333333333,586.1333333333333,Weighted Mean - 5x5 Conv Entropy,8,0.9,0.75,0.5,0.01
570,1.0,1.0,1.0,281.6,1.0,1.0,1.0,304.53333333333336,1.0,1.0,1.0,1.0,586.1333333333333,1.0,1.0,1.0,586.1333333333333,586.1333333333333,Weighted Mean - Mean Entropy,8,0.9,0.75,0.5,0.01
571,1.0,1.0,1.0,281.6,1.0,1.0,1.0,304.53333333333336,1.0,1.0,1.0,1.0,586.1333333333333,1.0,1.0,1.0,586.1333333333333,586.1333333333333,Weighted Mean - Pixelwise Entropy,8,0.9,0.75,0.5,0.01
572,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Majority Voting,8,0.9,0.9,0.4,0.01
573,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Maximum Proposal,8,0.9,0.9,0.4,0.01
574,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Mean Proposal,8,0.9,0.9,0.4,0.01
575,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy,8,0.9,0.9,0.4,0.01
576,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy,8,0.9,0.9,0.4,0.01
577,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy,8,0.9,0.9,0.4,0.01
578,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy,8,0.9,0.9,0.4,0.01
579,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 3x3 Conv Entropy,8,0.9,0.9,0.4,0.01
580,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 5x5 Conv Entropy,8,0.9,0.9,0.4,0.01
581,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Mean Entropy,8,0.9,0.9,0.4,0.01
582,1.0,1.0,1.0,300.0,1.0,1.0,1.0,325.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Pixelwise Entropy,8,0.9,0.9,0.4,0.01
583,1.0,1.0,1.0,279.6,1.0,1.0,1.0,304.8,1.0,1.0,1.0,1.0,584.4,1.0,1.0,1.0,584.4,584.4,Majority Voting,8,0.9,0.9,0.5,0.01
584,1.0,1.0,1.0,279.6,1.0,1.0,1.0,304.8,1.0,1.0,1.0,1.0,584.4,1.0,1.0,1.0,584.4,584.4,Maximum Proposal,8,0.9,0.9,0.5,0.01
585,1.0,1.0,1.0,279.6,1.0,1.0,1.0,304.8,1.0,1.0,1.0,1.0,584.4,1.0,1.0,1.0,584.4,584.4,Mean Proposal,8,0.9,0.9,0.5,0.01
586,1.0,1.0,1.0,279.6,1.0,1.0,1.0,304.8,1.0,1.0,1.0,1.0,584.4,1.0,1.0,1.0,584.4,584.4,Negotiation - 3x3 Conv Entropy,8,0.9,0.9,0.5,0.01
587,1.0,1.0,1.0,279.6,1.0,1.0,1.0,304.8,1.0,1.0,1.0,1.0,584.4,1.0,1.0,1.0,584.4,584.4,Negotiation - 5x5 Conv Entropy,8,0.9,0.9,0.5,0.01
588,1.0,1.0,1.0,279.6,1.0,1.0,1.0,304.8,1.0,1.0,1.0,1.0,584.4,1.0,1.0,1.0,584.4,584.4,Negotiation - Mean Entropy,8,0.9,0.9,0.5,0.01
589,1.0,1.0,1.0,279.6,1.0,1.0,1.0,304.8,1.0,1.0,1.0,1.0,584.4,1.0,1.0,1.0,584.4,584.4,Negotiation - Pixelwise Entropy,8,0.9,0.9,0.5,0.01
590,1.0,1.0,1.0,279.6,1.0,1.0,1.0,304.8,1.0,1.0,1.0,1.0,584.4,1.0,1.0,1.0,584.4,584.4,Weighted Mean - 3x3 Conv Entropy,8,0.9,0.9,0.5,0.01
591,1.0,1.0,1.0,279.6,1.0,1.0,1.0,304.8,1.0,1.0,1.0,1.0,584.4,1.0,1.0,1.0,584.4,584.4,Weighted Mean - 5x5 Conv Entropy,8,0.9,0.9,0.5,0.01
592,1.0,1.0,1.0,279.6,1.0,1.0,1.0,304.8,1.0,1.0,1.0,1.0,584.4,1.0,1.0,1.0,584.4,584.4,Weighted Mean - Mean Entropy,8,0.9,0.9,0.5,0.01
593,1.0,1.0,1.0,279.6,1.0,1.0,1.0,304.8,1.0,1.0,1.0,1.0,584.4,1.0,1.0,1.0,584.4,584.4,Weighted Mean - Pixelwise Entropy,8,0.9,0.9,0.5,0.01
594,0.9946630786111671,0.9940138363533353,0.9953255245548795,299.46666666666664,0.9950631158297856,0.9956855932985469,0.9944520300247854,324.4,0.9948709264372683,0.9948630972204763,0.9948497148259412,0.9948887772898326,623.8666666666667,0.9948710642435153,0.9948834636024105,0.9948709264372683,623.8666666666667,623.8666666666667,Majority Voting,2,0.6,0.6,0.4,0.05
595,0.6553054924525529,0.6459276317075736,0.665433246292015,299.46666666666664,0.6720241238547319,0.6821340636876722,0.6626501704795478,324.4,0.6639862125697,0.6636648081536423,0.6640308476976228,0.6640417083857814,623.8666666666667,0.6639992787830289,0.6647550049258739,0.6639862125697,623.8666666666667,623.8666666666667,Maximum Proposal,2,0.6,0.6,0.4,0.05
596,0.9423440322207751,0.9403892195268772,0.944457742562207,299.46666666666664,0.9464612632796549,0.9485608933519074,0.9445047811697278,324.4,0.9444835884475524,0.944402647750215,0.9444750564393924,0.9444812618659674,623.8666666666667,0.9444850787948516,0.9446372787511117,0.9444835884475524,623.8666666666667,623.8666666666667,Mean Proposal,2,0.6,0.6,0.4,0.05
597,0.9408796410614919,0.9384668955142155,0.9434558845168708,299.46666666666664,0.9450407856402203,0.9475735937813664,0.9426551412887841,324.4,0.9430409336550222,0.9429602133508562,0.9430202446477909,0.9430555129028273,623.8666666666667,0.9430435227329919,0.943201116427781,0.9430409336550222,623.8666666666667,623.8666666666667,Negotiation - 3x3 Conv Entropy,2,0.6,0.6,0.4,0.05
598,0.9417549949308397,0.939555877031602,0.9441236660107393,299.46666666666664,0.9458745197220614,0.9482201389818272,0.9436817300219432,324.4,0.9438953794727015,0.9438147573264505,0.9438880080067146,0.9439026980163413,623.8666666666667,0.943897248711438,0.9440599751887486,0.9438953794727015,623.8666666666667,623.8666666666667,Negotiation - 5x5 Conv Entropy,2,0.6,0.6,0.4,0.05
599,0.9422549985024233,0.9399964305264754,0.9446810821056517,299.46666666666664,0.946338593939429,0.9487351173585407,0.9440932565758847,324.4,0.9443764933316057,0.9442967962209262,0.944365773942508,0.944387169340768,623.8666666666667,0.9443785306310067,0.9445395935683006,0.9443764933316057,623.8666666666667,623.8666666666667,Negotiation - Mean Entropy,2,0.6,0.6,0.4,0.05
600,0.9315836072658009,0.9293720871215496,0.9339924680578314,299.46666666666664,0.9364555776776224,0.9388618934707578,0.9342280897764215,324.4,0.934116629107171,0.9340195924717115,0.9341169902961536,0.9341102789171263,623.8666666666667,0.9341171425120655,0.934305367771058,0.934116629107171,623.8666666666667,623.8666666666667,Negotiation - Pixelwise Entropy,2,0.6,0.6,0.4,0.05
601,0.889828822929055,0.8891715637781082,0.8913655086929088,299.46666666666664,0.897757469578208,0.899887064306656,0.896412555605538,324.4,0.893991035678477,0.8937931462536317,0.894529314042382,0.8938890321492233,623.8666666666667,0.8939518162397962,0.8947427682328963,0.893991035678477,623.8666666666667,623.8666666666667,Weighted Mean - 3x3 Conv Entropy,2,0.6,0.6,0.4,0.05
602,0.9239879699153758,0.9236655718660037,0.9248672333081438,299.46666666666664,0.9296661357503911,0.9309370234778241,0.928884609014296,324.4,0.9269585762320262,0.9268270528328836,0.9273012976719139,0.9268759211612198,623.8666666666667,0.9269407363273157,0.9274446559194245,0.9269585762320262,623.8666666666667,623.8666666666667,Weighted Mean - 5x5 Conv Entropy,2,0.6,0.6,0.4,0.05
603,0.9404790812332955,0.9383189821143213,0.9431229327686872,299.46666666666664,0.9446719950130363,0.9475338183130674,0.9422445585221644,324.4,0.9426666590532194,0.9425755381231661,0.9429264002136942,0.9426837456454257,623.8666666666667,0.9426594813911628,0.9431103893678856,0.9426666590532194,623.8666666666667,623.8666666666667,Weighted Mean - Mean Entropy,2,0.6,0.6,0.4,0.05
604,0.7436816850318405,0.7366708463171201,0.7514679181661966,299.46666666666664,0.7583725762699736,0.7662516011087704,0.751231244554602,324.4,0.7513422791777231,0.7510271306509072,0.7514612237129453,0.7513495813603994,623.8666666666667,0.7513203250146715,0.7520541644062201,0.7513422791777231,623.8666666666667,623.8666666666667,Weighted Mean - Pixelwise Entropy,2,0.6,0.6,0.4,0.05
605,0.9945643613947196,0.9941318682793955,0.995026192977935,146.86666666666667,0.9951537720759447,0.9955131041851886,0.9948179399844364,165.03333333333333,0.9948826491321056,0.9948590667353321,0.994822486232292,0.9949220664811855,311.9,0.9948829096981199,0.994909333391519,0.9948826491321056,311.9,311.9,Majority Voting,2,0.6,0.6,0.5,0.05
606,0.9896284819829012,0.9893891320881291,0.9899125296347802,146.86666666666667,0.9907106532776389,0.9909156680696437,0.9905420219331668,165.03333333333333,0.9902201702349558,0.99016956763027,0.9901524000788865,0.9902272757839736,311.9,0.9902203580940153,0.9902607147064535,0.9902201702349558,311.9,311.9,Maximum Proposal,2,0.6,0.6,0.5,0.05
607,0.9991959205234301,0.9990400927615236,0.9993572916172005,146.86666666666667,0.9993051952686542,0.9994370241942965,0.9991775028878304,165.03333333333333,0.9992549434462455,0.9992505578960421,0.9992385584779099,0.9992673972525155,311.9,0.9992549980861016,0.999259835067288,0.9992549434462455,311.9,311.9,Mean Proposal,2,0.6,0.6,0.5,0.05
608,0.9991959205234301,0.9990400927615236,0.9993572916172005,146.86666666666667,0.9993051952686542,0.9994370241942965,0.9991775028878304,165.03333333333333,0.9992549434462455,0.9992505578960421,0.9992385584779099,0.9992673972525155,311.9,0.9992549980861016,0.999259835067288,0.9992549434462455,311.9,311.9,Negotiation - 3x3 Conv Entropy,2,0.6,0.6,0.5,0.05
609,0.9991959205234301,0.9990400927615236,0.9993572916172005,146.86666666666667,0.9993051952686542,0.9994370241942965,0.9991775028878304,165.03333333333333,0.9992549434462455,0.9992505578960421,0.9992385584779099,0.9992673972525155,311.9,0.9992549980861016,0.999259835067288,0.9992549434462455,311.9,311.9,Negotiation - 5x5 Conv Entropy,2,0.6,0.6,0.5,0.05
610,0.9991959205234301,0.9990400927615236,0.9993572916172005,146.86666666666667,0.9993051952686542,0.9994370241942965,0.9991775028878304,165.03333333333333,0.9992549434462455,0.9992505578960421,0.9992385584779099,0.9992673972525155,311.9,0.9992549980861016,0.999259835067288,0.9992549434462455,311.9,311.9,Negotiation - Mean Entropy,2,0.6,0.6,0.5,0.05
611,0.9990866309059437,0.9990400927615236,0.9991394266934532,146.86666666666667,0.9991848583252126,0.9991972160408191,0.9991775028878304,165.03333333333333,0.9991403959090177,0.9991357446155782,0.9991186544011714,0.9991584647906417,311.9,0.9991404695305335,0.9991461116130617,0.9991403959090177,311.9,311.9,Negotiation - Pixelwise Entropy,2,0.6,0.6,0.5,0.05
612,0.9995273954375217,0.999058139231183,1.0,146.86666666666667,0.9995887559976376,1.0,0.9991800432477994,165.03333333333333,0.999560748529255,0.9995580757175796,0.9995290696155915,0.9995900216238999,311.9,0.9995608503092467,0.9995638548252067,0.999560748529255,311.9,311.9,Weighted Mean - 3x3 Conv Entropy,2,0.6,0.6,0.5,0.05
613,0.9993018587401866,0.9988250389980828,0.9997835497835498,146.86666666666667,0.999383596715127,0.9997979797979798,0.9989730039103253,165.03333333333333,0.9993459157252199,0.9993427277276568,0.9993115093980314,0.9993782768469376,311.9,0.9993460277343715,0.9993504266125258,0.9993459157252199,311.9,311.9,Weighted Mean - 5x5 Conv Entropy,2,0.6,0.6,0.5,0.05
614,0.9993018587401866,0.9990597807821203,0.9995488079995122,146.86666666666667,0.9993842904441633,0.9995843045843046,0.9991880576737662,165.03333333333333,0.9993462948922658,0.999343074592175,0.9993220426832126,0.9993684328366392,311.9,0.9993463723075767,0.9993507321781678,0.9993462948922658,311.9,311.9,Weighted Mean - Mean Entropy,2,0.6,0.6,0.5,0.05
615,0.9935713211010541,0.9936746974105622,0.9935094983815009,146.86666666666667,0.9941516202163773,0.9940855938190757,0.994252850547263,165.03333333333333,0.9938902860389872,0.9938614706587156,0.993880145614819,0.9938811744643818,311.9,0.9938898458784922,0.993927503441068,0.9938902860389872,311.9,311.9,Weighted Mean - Pixelwise Entropy,2,0.6,0.6,0.5,0.05
616,0.9977741973828015,0.9972299078580978,0.9983277341815423,299.1666666666667,0.9979415598813207,0.998463070636871,0.9974279678583086,324.23333333333335,0.9978611828249329,0.9978578786320612,0.9978464892474843,0.9978778510199253,623.4,0.9978612444675358,0.9978698625679,0.9978611828249329,623.4,623.4,Majority Voting,2,0.6,0.75,0.4,0.05
617,0.9973234328945696,0.9972180571278988,0.9974354983422195,299.1666666666667,0.9975322757166285,0.9976409926072964,0.9974292340817968,324.23333333333335,0.9974321117104078,0.997427854305599,0.9974295248675975,0.997432366212008,623.4,0.9974320505351364,0.9974381515600061,0.9974321117104078,623.4,623.4,Maximum Proposal,2,0.6,0.75,0.4,0.05
618,1.0,1.0,1.0,299.1666666666667,1.0,1.0,1.0,324.23333333333335,1.0,1.0,1.0,1.0,623.4,1.0,1.0,1.0,623.4,623.4,Mean Proposal,2,0.6,0.75,0.4,0.05
619,0.9999441652707984,1.0,0.9998885172798215,299.1666666666667,0.9999486389316897,0.9998974358974358,1.0,324.23333333333335,0.9999464954521134,0.9999464021012441,0.9999487179487179,0.9999442586399108,623.4,0.9999464918616954,0.9999466600814915,0.9999464954521134,623.4,623.4,Negotiation - 3x3 Conv Entropy,2,0.6,0.75,0.4,0.05
620,1.0,1.0,1.0,299.1666666666667,1.0,1.0,1.0,324.23333333333335,1.0,1.0,1.0,1.0,623.4,1.0,1.0,1.0,623.4,623.4,Negotiation - 5x5 Conv Entropy,2,0.6,0.75,0.4,0.05
621,0.9999441652707984,1.0,0.9998885172798215,299.1666666666667,0.9999486389316897,0.9998974358974358,1.0,324.23333333333335,0.9999464954521134,0.9999464021012441,0.9999487179487179,0.9999442586399108,623.4,0.9999464918616954,0.9999466600814915,0.9999464954521134,623.4,623.4,Negotiation - Mean Entropy,2,0.6,0.75,0.4,0.05
622,0.9999441652707984,1.0,0.9998885172798215,299.1666666666667,0.9999486389316897,0.9998974358974358,1.0,324.23333333333335,0.9999464954521134,0.9999464021012441,0.9999487179487179,0.9999442586399108,623.4,0.9999464918616954,0.9999466600814915,0.9999464954521134,623.4,623.4,Negotiation - Pixelwise Entropy,2,0.6,0.75,0.4,0.05
623,0.9998328689770948,0.9998885172798215,0.9997774061687106,299.1666666666667,0.9998457582732535,0.9997945552389996,0.9998971193415638,324.23333333333335,0.999839572100808,0.9998393136251742,0.9998415362594106,0.9998372627551372,623.4,0.999839568665524,0.999839736466357,0.999839572100808,623.4,623.4,Weighted Mean - 3x3 Conv Entropy,2,0.6,0.75,0.4,0.05
624,0.9998885169680717,1.0,0.9997774061687106,299.1666666666667,0.9998972778633796,0.9997948717948718,1.0,324.23333333333335,0.9998930766486946,0.9998928974157256,0.9998974358974358,0.9998887030843553,623.4,0.9998930696229925,0.9998934056436217,0.9998930766486946,623.4,623.4,Weighted Mean - 5x5 Conv Entropy,2,0.6,0.75,0.4,0.05
625,0.9992756383733654,0.9996662925884362,0.998887028349532,299.1666666666667,0.9993324617072123,0.9989746677619888,0.9996919911364356,324.23333333333335,0.9993052109260887,0.9993040500402889,0.9993204801752126,0.9992895097429837,623.4,0.9993051788386904,0.9993070305588051,0.9993052109260887,623.4,623.4,Weighted Mean - Mean Entropy,2,0.6,0.75,0.4,0.05
626,0.9986616264919026,0.9987747698364482,0.998551086270666,299.1666666666667,0.9987662207966943,0.9986657111548308,0.9988689399886511,324.23333333333335,0.9987160559957291,0.9987139236442985,0.9987202404956397,0.9987100131296585,623.4,0.9987160099540979,0.9987183623538044,0.9987160559957291,623.4,623.4,Weighted Mean - Pixelwise Entropy,2,0.6,0.75,0.4,0.05
627,0.9973232720169627,0.9982131244424735,0.9964499219280902,150.26666666666668,0.9975349447436934,0.9967304634412769,0.9983529714215269,161.66666666666666,0.9974366390911683,0.997429108380328,0.997471793941875,0.9974014466748087,311.93333333333334,0.9974362671607494,0.997450811826987,0.9974366390911683,311.93333333333334,311.93333333333334,Majority Voting,2,0.6,0.75,0.5,0.05
628,1.0,1.0,1.0,150.26666666666668,1.0,1.0,1.0,161.66666666666666,1.0,1.0,1.0,1.0,311.93333333333334,1.0,1.0,1.0,311.93333333333334,311.93333333333334,Maximum Proposal,2,0.6,0.75,0.5,0.05
629,1.0,1.0,1.0,150.26666666666668,1.0,1.0,1.0,161.66666666666666,1.0,1.0,1.0,1.0,311.93333333333334,1.0,1.0,1.0,311.93333333333334,311.93333333333334,Mean Proposal,2,0.6,0.75,0.5,0.05
630,1.0,1.0,1.0,150.26666666666668,1.0,1.0,1.0,161.66666666666666,1.0,1.0,1.0,1.0,311.93333333333334,1.0,1.0,1.0,311.93333333333334,311.93333333333334,Negotiation - 3x3 Conv Entropy,2,0.6,0.75,0.5,0.05
631,1.0,1.0,1.0,150.26666666666668,1.0,1.0,1.0,161.66666666666666,1.0,1.0,1.0,1.0,311.93333333333334,1.0,1.0,1.0,311.93333333333334,311.93333333333334,Negotiation - 5x5 Conv Entropy,2,0.6,0.75,0.5,0.05
632,1.0,1.0,1.0,150.26666666666668,1.0,1.0,1.0,161.66666666666666,1.0,1.0,1.0,1.0,311.93333333333334,1.0,1.0,1.0,311.93333333333334,311.93333333333334,Negotiation - Mean Entropy,2,0.6,0.75,0.5,0.05
633,1.0,1.0,1.0,150.26666666666668,1.0,1.0,1.0,161.66666666666666,1.0,1.0,1.0,1.0,311.93333333333334,1.0,1.0,1.0,311.93333333333334,311.93333333333334,Negotiation - Pixelwise Entropy,2,0.6,0.75,0.5,0.05
634,1.0,1.0,1.0,150.26666666666668,1.0,1.0,1.0,161.66666666666666,1.0,1.0,1.0,1.0,311.93333333333334,1.0,1.0,1.0,311.93333333333334,311.93333333333334,Weighted Mean - 3x3 Conv Entropy,2,0.6,0.75,0.5,0.05
635,1.0,1.0,1.0,150.26666666666668,1.0,1.0,1.0,161.66666666666666,1.0,1.0,1.0,1.0,311.93333333333334,1.0,1.0,1.0,311.93333333333334,311.93333333333334,Weighted Mean - 5x5 Conv Entropy,2,0.6,0.75,0.5,0.05
636,1.0,1.0,1.0,150.26666666666668,1.0,1.0,1.0,161.66666666666666,1.0,1.0,1.0,1.0,311.93333333333334,1.0,1.0,1.0,311.93333333333334,311.93333333333334,Weighted Mean - Mean Entropy,2,0.6,0.75,0.5,0.05
637,1.0,1.0,1.0,150.26666666666668,1.0,1.0,1.0,161.66666666666666,1.0,1.0,1.0,1.0,311.93333333333334,1.0,1.0,1.0,311.93333333333334,311.93333333333334,Weighted Mean - Pixelwise Entropy,2,0.6,0.75,0.5,0.05
638,0.9977167241012365,0.9976688348356403,0.9977729468599034,299.1666666666667,0.9978929131377826,0.9979502658600736,0.9978426697714623,324.2,0.9978083675532612,0.9978048186195096,0.997809550347857,0.9978078083156828,623.3666666666667,0.9978083596535237,0.9978160486877228,0.9978083675532612,623.3666666666667,623.3666666666667,Majority Voting,2,0.6,0.9,0.4,0.05
639,1.0,1.0,1.0,299.1666666666667,1.0,1.0,1.0,324.2,1.0,1.0,1.0,1.0,623.3666666666667,1.0,1.0,1.0,623.3666666666667,623.3666666666667,Maximum Proposal,2,0.6,0.9,0.4,0.05
640,1.0,1.0,1.0,299.1666666666667,1.0,1.0,1.0,324.2,1.0,1.0,1.0,1.0,623.3666666666667,1.0,1.0,1.0,623.3666666666667,623.3666666666667,Mean Proposal,2,0.6,0.9,0.4,0.05
641,1.0,1.0,1.0,299.1666666666667,1.0,1.0,1.0,324.2,1.0,1.0,1.0,1.0,623.3666666666667,1.0,1.0,1.0,623.3666666666667,623.3666666666667,Negotiation - 3x3 Conv Entropy,2,0.6,0.9,0.4,0.05
642,1.0,1.0,1.0,299.1666666666667,1.0,1.0,1.0,324.2,1.0,1.0,1.0,1.0,623.3666666666667,1.0,1.0,1.0,623.3666666666667,623.3666666666667,Negotiation - 5x5 Conv Entropy,2,0.6,0.9,0.4,0.05
643,1.0,1.0,1.0,299.1666666666667,1.0,1.0,1.0,324.2,1.0,1.0,1.0,1.0,623.3666666666667,1.0,1.0,1.0,623.3666666666667,623.3666666666667,Negotiation - Mean Entropy,2,0.6,0.9,0.4,0.05
644,1.0,1.0,1.0,299.1666666666667,1.0,1.0,1.0,324.2,1.0,1.0,1.0,1.0,623.3666666666667,1.0,1.0,1.0,623.3666666666667,623.3666666666667,Negotiation - Pixelwise Entropy,2,0.6,0.9,0.4,0.05
645,1.0,1.0,1.0,299.1666666666667,1.0,1.0,1.0,324.2,1.0,1.0,1.0,1.0,623.3666666666667,1.0,1.0,1.0,623.3666666666667,623.3666666666667,Weighted Mean - 3x3 Conv Entropy,2,0.6,0.9,0.4,0.05
646,1.0,1.0,1.0,299.1666666666667,1.0,1.0,1.0,324.2,1.0,1.0,1.0,1.0,623.3666666666667,1.0,1.0,1.0,623.3666666666667,623.3666666666667,Weighted Mean - 5x5 Conv Entropy,2,0.6,0.9,0.4,0.05
647,1.0,1.0,1.0,299.1666666666667,1.0,1.0,1.0,324.2,1.0,1.0,1.0,1.0,623.3666666666667,1.0,1.0,1.0,623.3666666666667,623.3666666666667,Weighted Mean - Mean Entropy,2,0.6,0.9,0.4,0.05
648,1.0,1.0,1.0,299.1666666666667,1.0,1.0,1.0,324.2,1.0,1.0,1.0,1.0,623.3666666666667,1.0,1.0,1.0,623.3666666666667,623.3666666666667,Weighted Mean - Pixelwise Entropy,2,0.6,0.9,0.4,0.05
649,0.99776189625397,0.9981572078592202,0.9973815772097613,150.36666666666667,0.997921393725742,0.9975372214285302,0.998318003057864,163.9,0.9978484059313555,0.9978416449898561,0.9978472146438752,0.9978497901338127,314.26666666666665,0.997848362454206,0.9978619480346312,0.9978484059313555,314.26666666666665,314.26666666666665,Majority Voting,2,0.6,0.9,0.5,0.05
650,1.0,1.0,1.0,150.36666666666667,1.0,1.0,1.0,163.9,1.0,1.0,1.0,1.0,314.26666666666665,1.0,1.0,1.0,314.26666666666665,314.26666666666665,Maximum Proposal,2,0.6,0.9,0.5,0.05
651,1.0,1.0,1.0,150.36666666666667,1.0,1.0,1.0,163.9,1.0,1.0,1.0,1.0,314.26666666666665,1.0,1.0,1.0,314.26666666666665,314.26666666666665,Mean Proposal,2,0.6,0.9,0.5,0.05
