,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,Label 2_f1-score,Label 2_precision,Label 2_recall,Label 2_support,Label 3_f1-score,Label 3_precision,Label 3_recall,Label 3_support,Label 4_f1-score,Label 4_precision,Label 4_recall,Label 4_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,method,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,mu_expert,mu_star_expert,non_consensus_px,std,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
20,0.9765688057278286,0.9936548872024586,0.9601258212198613,325.8333333333333,0.9408694956269431,0.9254858860612551,0.9575468981074352,56.8,0.9390945353100462,0.9158811169504915,0.9644139724036278,56.4,0.9376280105402824,0.9156599387314667,0.9615561807222233,56.766666666666666,0.9427281341391179,0.9207037728569739,0.9669907732339479,56.63333333333333,0.9612010965722251,0.9473777962688438,0.9342771203605291,0.962126729137419,552.4333333333333,Maximum Proposal,,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9616459718791036,0.9632484027071726,0.9612010965722251,552.4333333333333
21,0.9977485462062907,0.9992853278213847,0.996221487869813,325.8333333333333,0.9943856432911533,0.9929740056473118,0.995862225986243,56.8,0.993548579177943,0.9908258465651867,0.9964328633264146,56.4,0.9944159573293728,0.9924594244664634,0.9964897863559773,56.766666666666666,0.9918389901836162,0.9896892862415074,0.9941229218059466,56.63333333333333,0.9960184680977028,0.9943875432376752,0.9930467781483706,0.995825857068879,552.4333333333333,Mean Proposal,,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9960304970055677,0.9960970114094054,0.9960184680977028,552.4333333333333
22,0.9977485462062907,0.9992853278213847,0.996221487869813,325.8333333333333,0.9943856432911533,0.9929740056473118,0.995862225986243,56.8,0.993548579177943,0.9908258465651867,0.9964328633264146,56.4,0.9944159573293728,0.9924594244664634,0.9964897863559773,56.766666666666666,0.9918389901836162,0.9896892862415074,0.9941229218059466,56.63333333333333,0.9960184680977028,0.9943875432376752,0.9930467781483706,0.995825857068879,552.4333333333333,Negotiation - 3x3 Conv Entropy,,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9960304970055677,0.9960970114094054,0.9960184680977028,552.4333333333333
23,0.9977485462062907,0.9992853278213847,0.996221487869813,325.8333333333333,0.9940957882186896,0.9929740056473118,0.9952875133425647,56.8,0.993548579177943,0.9908258465651867,0.9964328633264146,56.4,0.9941157071208657,0.9918750088820478,0.9964897863559773,56.766666666666666,0.9918389901836162,0.9896892862415074,0.9941229218059466,56.63333333333333,0.9959587309411915,0.9942695221814811,0.9929298950314875,0.9957109145401434,552.4333333333333,Negotiation - 3x3 Conv Entropy (Mean-Weighted),,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9959713122287537,0.9960404550625265,0.9959587309411915,552.4333333333333
24,0.9979553554384384,0.9993873795171438,0.9965320783849135,325.8333333333333,0.9952144753839945,0.9947389566647412,0.9957290355898947,56.8,0.9949751837404024,0.9918459061617367,0.9982329489763327,56.4,0.9955764326213514,0.9936306446690237,0.9976395534290271,56.766666666666666,0.9941628114181653,0.9919600117266556,0.9964961559105097,56.63333333333333,0.9967372296593119,0.9955768517204703,0.9943125797478604,0.9969259544581356,552.4333333333333,Negotiation - 3x3 Conv Entropy (Weighted),,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9967473030631923,0.9968050687246409,0.9967372296593119,552.4333333333333
25,0.9977485462062907,0.9992853278213847,0.996221487869813,325.8333333333333,0.9943856432911533,0.9929740056473118,0.995862225986243,56.8,0.993548579177943,0.9908258465651867,0.9964328633264146,56.4,0.9944159573293728,0.9924594244664634,0.9964897863559773,56.766666666666666,0.9918389901836162,0.9896892862415074,0.9941229218059466,56.63333333333333,0.9960184680977028,0.9943875432376752,0.9930467781483706,0.995825857068879,552.4333333333333,Negotiation - 5x5 Conv Entropy,,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9960304970055677,0.9960970114094054,0.9960184680977028,552.4333333333333
26,0.9977485462062907,0.9992853278213847,0.996221487869813,325.8333333333333,0.9940957882186896,0.9929740056473118,0.9952875133425647,56.8,0.993548579177943,0.9908258465651867,0.9964328633264146,56.4,0.9941157071208657,0.9918750088820478,0.9964897863559773,56.766666666666666,0.9918389901836162,0.9896892862415074,0.9941229218059466,56.63333333333333,0.9959587309411915,0.9942695221814811,0.9929298950314875,0.9957109145401434,552.4333333333333,Negotiation - 5x5 Conv Entropy (Mean-Weighted),,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9959713122287537,0.9960404550625265,0.9959587309411915,552.4333333333333
27,0.9983104620220004,0.9995897086300055,0.9970373000875911,325.8333333333333,0.9955539960326496,0.9947510514881567,0.9964014091933027,56.8,0.996467350825776,0.993630973606929,0.9994152046783625,56.4,0.9961611864444538,0.9947715857197897,0.9976608187134502,56.766666666666666,0.9944324782351466,0.9924950418306512,0.9964961559105097,56.63333333333333,0.9972158434152353,0.9961850947120053,0.9950476722551065,0.9974021777166432,552.4333333333333,Negotiation - 5x5 Conv Entropy (Weighted),,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9972251453947166,0.9972781329506277,0.9972158434152353,552.4333333333333
28,0.9977485462062907,0.9992853278213847,0.996221487869813,325.8333333333333,0.9940957882186896,0.9929740056473118,0.9952875133425647,56.8,0.993548579177943,0.9908258465651867,0.9964328633264146,56.4,0.9941157071208657,0.9918750088820478,0.9964897863559773,56.766666666666666,0.9918389901836162,0.9896892862415074,0.9941229218059466,56.63333333333333,0.9959587309411915,0.9942695221814811,0.9929298950314875,0.9957109145401434,552.4333333333333,Negotiation - Mean Entropy,,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9959713122287537,0.9960404550625265,0.9959587309411915,552.4333333333333
29,0.998412874049096,0.9993870727080947,0.9974438403138098,325.8333333333333,0.994390773469427,0.9935389773987241,0.9953073369127897,56.8,0.9940829329216382,0.9924874778944677,0.9958129612775447,56.4,0.9937836186872068,0.9918575879331364,0.9958821208227903,56.766666666666666,0.992639587341052,0.9918852836465907,0.9935168611998861,56.63333333333333,0.9964936275440729,0.9946619572936839,0.9938312799162027,0.995592624105364,552.4333333333333,Negotiation - Mean Entropy (Mean-Weighted),,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9965024927075331,0.996564579212961,0.9964936275440729,552.4333333333333
30,0.998412874049096,0.9993870727080947,0.9974438403138098,325.8333333333333,0.994390773469427,0.9935389773987241,0.9953073369127897,56.8,0.9940829329216382,0.9924874778944677,0.9958129612775447,56.4,0.9937836186872068,0.9918575879331364,0.9958821208227903,56.766666666666666,0.992639587341052,0.9918852836465907,0.9935168611998861,56.63333333333333,0.9964936275440729,0.9946619572936839,0.9938312799162027,0.995592624105364,552.4333333333333,Negotiation - Mean Entropy (Weighted),,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9965024927075331,0.996564579212961,0.9964936275440729,552.4333333333333
31,0.9977485462062907,0.9992853278213847,0.996221487869813,325.8333333333333,0.9943856432911533,0.9929740056473118,0.995862225986243,56.8,0.993548579177943,0.9908258465651867,0.9964328633264146,56.4,0.9944159573293728,0.9924594244664634,0.9964897863559773,56.766666666666666,0.9918389901836162,0.9896892862415074,0.9941229218059466,56.63333333333333,0.9960184680977028,0.9943875432376752,0.9930467781483706,0.995825857068879,552.4333333333333,Negotiation - Pixelwise Entropy,,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9960304970055677,0.9960970114094054,0.9960184680977028,552.4333333333333
32,0.998412874049096,0.9993870727080947,0.9974438403138098,325.8333333333333,0.994390773469427,0.9935389773987241,0.9953073369127897,56.8,0.9940829329216382,0.9924874778944677,0.9958129612775447,56.4,0.9937836186872068,0.9918575879331364,0.9958821208227903,56.766666666666666,0.992639587341052,0.9918852836465907,0.9935168611998861,56.63333333333333,0.9964936275440729,0.9946619572936839,0.9938312799162027,0.995592624105364,552.4333333333333,Negotiation - Pixelwise Entropy (Mean-Weighted),,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9965024927075331,0.996564579212961,0.9964936275440729,552.4333333333333
33,0.9944100833593124,0.9984746196126785,0.9903925220324248,325.8333333333333,0.9859444645016393,0.9821325876722327,0.9899493420924922,56.8,0.9855328342817666,0.9791231659850503,0.9921940357133237,56.4,0.9863433373018842,0.9805231858574736,0.9924216540864615,56.766666666666666,0.9856732691914379,0.9800493412265754,0.991693667717612,56.63333333333333,0.9908832539338537,0.9875807977272082,0.984060580070802,0.9913302443284628,552.4333333333333,Negotiation - Pixelwise Entropy (Weighted),,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9909169951297648,0.9910908344044974,0.9908832539338537,552.4333333333333
34,0.9979553554384384,0.9993873795171438,0.9965320783849135,325.8333333333333,0.9952144753839945,0.9947389566647412,0.9957290355898947,56.8,0.9949751837404024,0.9918459061617367,0.9982329489763327,56.4,0.9955764326213514,0.9936306446690237,0.9976395534290271,56.766666666666666,0.9941628114181653,0.9919600117266556,0.9964961559105097,56.63333333333333,0.9967372296593119,0.9955768517204703,0.9943125797478604,0.9969259544581356,552.4333333333333,Weighted Mean - 3x3 Conv Entropy,,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9967473030631923,0.9968050687246409,0.9967372296593119,552.4333333333333
35,0.9983104620220004,0.9995897086300055,0.9970373000875911,325.8333333333333,0.9955539960326496,0.9947510514881567,0.9964014091933027,56.8,0.996467350825776,0.993630973606929,0.9994152046783625,56.4,0.9961611864444538,0.9947715857197897,0.9976608187134502,56.766666666666666,0.9944324782351466,0.9924950418306512,0.9964961559105097,56.63333333333333,0.9972158434152353,0.9961850947120053,0.9950476722551065,0.9974021777166432,552.4333333333333,Weighted Mean - 5x5 Conv Entropy,,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9972251453947166,0.9972781329506277,0.9972158434152353,552.4333333333333
36,0.998412874049096,0.9993870727080947,0.9974438403138098,325.8333333333333,0.994390773469427,0.9935389773987241,0.9953073369127897,56.8,0.9940829329216382,0.9924874778944677,0.9958129612775447,56.4,0.9937836186872068,0.9918575879331364,0.9958821208227903,56.766666666666666,0.992639587341052,0.9918852836465907,0.9935168611998861,56.63333333333333,0.9964936275440729,0.9946619572936839,0.9938312799162027,0.995592624105364,552.4333333333333,Weighted Mean - Mean Entropy,,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9965024927075331,0.996564579212961,0.9964936275440729,552.4333333333333
37,0.9944100833593124,0.9984746196126785,0.9903925220324248,325.8333333333333,0.9859444645016393,0.9821325876722327,0.9899493420924922,56.8,0.9855328342817666,0.9791231659850503,0.9921940357133237,56.4,0.9863433373018842,0.9805231858574736,0.9924216540864615,56.766666666666666,0.9856732691914379,0.9800493412265754,0.991693667717612,56.63333333333333,0.9908832539338537,0.9875807977272082,0.984060580070802,0.9913302443284628,552.4333333333333,Weighted Mean - Pixelwise Entropy,,,,,0.22000000000000003,0.2000002,552.4333333333333,0.01,0.9909169951297648,0.9910908344044974,0.9908832539338537,552.4333333333333
38,1.0,1.0,1.0,295.5,1.0,1.0,1.0,51.93333333333333,1.0,1.0,1.0,50.53333333333333,1.0,1.0,1.0,51.266666666666666,1.0,1.0,1.0,50.86666666666667,1.0,1.0,1.0,1.0,500.1,Majority Voting,,,,,0.3,0.2000002,500.1,0.01,1.0,1.0,1.0,500.1
39,1.0,1.0,1.0,295.5,1.0,1.0,1.0,51.93333333333333,1.0,1.0,1.0,50.53333333333333,1.0,1.0,1.0,51.266666666666666,1.0,1.0,1.0,50.86666666666667,1.0,1.0,1.0,1.0,500.1,Maximum Proposal,,,,,0.3,0.2000002,500.1,0.01,1.0,1.0,1.0,500.1
40,1.0,1.0,1.0,295.5,1.0,1.0,1.0,51.93333333333333,1.0,1.0,1.0,50.53333333333333,1.0,1.0,1.0,51.266666666666666,1.0,1.0,1.0,50.86666666666667,1.0,1.0,1.0,1.0,500.1,Mean Proposal,,,,,0.3,0.2000002,500.1,0.01,1.0,1.0,1.0,500.1
41,1.0,1.0,1.0,295.5,1.0,1.0,1.0,51.93333333333333,1.0,1.0,1.0,50.53333333333333,1.0,1.0,1.0,51.266666666666666,1.0,1.0,1.0,50.86666666666667,1.0,1.0,1.0,1.0,500.1,Negotiation - 3x3 Conv Entropy,,,,,0.3,0.2000002,500.1,0.01,1.0,1.0,1.0,500.1
42,1.0,1.0,1.0,295.5,1.0,1.0,1.0,51.93333333333333,1.0,1.0,1.0,50.53333333333333,1.0,1.0,1.0,51.266666666666666,1.0,1.0,1.0,50.86666666666667,1.0,1.0,1.0,1.0,500.1,Negotiation - 3x3 Conv Entropy (Mean-Weighted),,,,,0.3,0.2000002,500.1,0.01,1.0,1.0,1.0,500.1
