,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,method,micro avg_f1-score,micro avg_precision,micro avg_recall,micro avg_support,mu_1_unbalanced,mu_2_unbalanced,mu_balanced,unbalanced_agents,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Maximum Proposal,,,,,0.9,0.4,0.9,4,0.0,0.0,0.0,225.0
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Mean Proposal,,,,,0.9,0.4,0.9,4,0.0,0.0,0.0,225.0
377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Negotiation - 3x3 Conv Entropy,,,,,0.9,0.4,0.9,4,0.0,0.0,0.0,225.0
378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Negotiation - 5x5 Conv Entropy,,,,,0.9,0.4,0.9,4,0.0,0.0,0.0,225.0
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Negotiation - Mean Entropy,,,,,0.9,0.4,0.9,4,0.0,0.0,0.0,225.0
380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Negotiation - Pixelwise Entropy,,,,,0.9,0.4,0.9,4,0.0,0.0,0.0,225.0
381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Weighted Mean - 3x3 Conv Entropy,,,,,0.9,0.4,0.9,4,0.0,0.0,0.0,225.0
382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Weighted Mean - 5x5 Conv Entropy,,,,,0.9,0.4,0.9,4,0.0,0.0,0.0,225.0
383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Weighted Mean - Mean Entropy,,,,,0.9,0.4,0.9,4,0.0,0.0,0.0,225.0
384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Weighted Mean - Pixelwise Entropy,,,,,0.9,0.4,0.9,4,0.0,0.0,0.0,225.0
385,0.06666666666666667,0.06666666666666667,0.06666666666666667,26.666666666666668,0.8333333333333334,0.8333333333333334,0.8333333333333334,225.0,0.2857142857142857,0.45,0.45,0.45,251.66666666666666,Majority Voting,1.0,1.0,1.0,225.0,0.9,0.5,0.9,4,0.8333333333333334,0.8333333333333334,0.8333333333333334,251.66666666666666
386,0.06666666666666667,0.06666666666666667,0.06666666666666667,26.666666666666668,1.0,1.0,1.0,225.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,251.66666666666666,Maximum Proposal,1.0,1.0,1.0,225.0,0.9,0.5,0.9,4,1.0,1.0,1.0,251.66666666666666
387,0.06666666666666667,0.06666666666666667,0.06666666666666667,26.666666666666668,1.0,1.0,1.0,225.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,251.66666666666666,Mean Proposal,1.0,1.0,1.0,225.0,0.9,0.5,0.9,4,1.0,1.0,1.0,251.66666666666666
388,0.06666666666666667,0.06666666666666667,0.06666666666666667,26.666666666666668,1.0,1.0,1.0,225.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,251.66666666666666,Negotiation - 3x3 Conv Entropy,1.0,1.0,1.0,225.0,0.9,0.5,0.9,4,1.0,1.0,1.0,251.66666666666666
389,0.06666666666666667,0.06666666666666667,0.06666666666666667,26.666666666666668,1.0,1.0,1.0,225.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,251.66666666666666,Negotiation - 5x5 Conv Entropy,1.0,1.0,1.0,225.0,0.9,0.5,0.9,4,1.0,1.0,1.0,251.66666666666666
390,0.06666666666666667,0.06666666666666667,0.06666666666666667,26.666666666666668,1.0,1.0,1.0,225.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,251.66666666666666,Negotiation - Mean Entropy,1.0,1.0,1.0,225.0,0.9,0.5,0.9,4,1.0,1.0,1.0,251.66666666666666
391,0.06666666666666667,0.06666666666666667,0.06666666666666667,26.666666666666668,1.0,1.0,1.0,225.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,251.66666666666666,Negotiation - Pixelwise Entropy,1.0,1.0,1.0,225.0,0.9,0.5,0.9,4,1.0,1.0,1.0,251.66666666666666
392,0.06666666666666667,0.06666666666666667,0.06666666666666667,26.666666666666668,0.9845909873817275,1.0,0.9727407407407408,225.0,0.9091358024691358,0.5256288270241971,0.5333333333333333,0.5197037037037037,251.66666666666666,Weighted Mean - 3x3 Conv Entropy,1.0,1.0,1.0,225.0,0.9,0.5,0.9,4,0.9845909873817275,1.0,0.9727407407407408,251.66666666666666
393,0.06666666666666667,0.06666666666666667,0.06666666666666667,26.666666666666668,0.9544252840814256,1.0,0.9265185185185186,225.0,0.7550617283950617,0.5105459753740461,0.5333333333333333,0.49659259259259264,251.66666666666666,Weighted Mean - 5x5 Conv Entropy,1.0,1.0,1.0,225.0,0.9,0.5,0.9,4,0.9544252840814256,1.0,0.9265185185185186,251.66666666666666
394,0.06666666666666667,0.06666666666666667,0.06666666666666667,26.666666666666668,0.7666666666666667,0.7666666666666667,0.7666666666666667,225.0,0.2222222222222222,0.4166666666666667,0.4166666666666667,0.4166666666666667,251.66666666666666,Weighted Mean - Mean Entropy,1.0,1.0,1.0,225.0,0.9,0.5,0.9,4,0.7666666666666667,0.7666666666666667,0.7666666666666667,251.66666666666666
395,0.06666666666666667,0.06666666666666667,0.06666666666666667,26.666666666666668,1.0,1.0,1.0,225.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,251.66666666666666,Weighted Mean - Pixelwise Entropy,1.0,1.0,1.0,225.0,0.9,0.5,0.9,4,1.0,1.0,1.0,251.66666666666666
396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,225.0,Majority Voting,,,,,0.6,0.4,0.6,8,0.0,0.0,0.0,225.0
