,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,Label 2_f1-score,Label 2_precision,Label 2_recall,Label 2_support,Label 3_f1-score,Label 3_precision,Label 3_recall,Label 3_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,non_consensus_px,method,mu_unbalanced,mu_star_unbalanced,gamma_unbalanced,unbalanced_agents,std
1465,0.9720724868242833,0.9753765662243771,0.9689369666941919,174.93333333333334,0.9679089383922358,0.9664427125807862,0.9695346756152126,149.9,0.972272407854226,0.9674408922986616,0.9773214019388516,149.9,0.9685851756264877,0.9718881532571833,0.9655540641312453,149.96666666666667,0.970278956524125,0.970209752174308,0.970287081090252,0.9703367770948753,624.7,0.9702831787398455,0.970490298342478,0.970278956524125,624.7,624.7,Negotiation - Pixelwise Entropy,0.5,0.25000025,0.75,2,0.1
1466,0.972725829876146,0.9764941298683139,0.9691274428846681,174.93333333333334,0.9672354897397535,0.9657621100865985,0.9688665175242356,149.9,0.971169093443929,0.9665890180506848,0.9759865771812082,149.9,0.9673901700148039,0.9699645782385853,0.9651096196868009,149.96666666666667,0.9697452815848321,0.9696301457686582,0.9697024590610455,0.9697725393192282,624.7,0.9697531328159996,0.9699738600669566,0.9697452815848321,624.7,624.7,Negotiation - Pixelwise Entropy (Mean-Weighted),0.5,0.25000025,0.75,2,0.1
1467,0.905337218673156,0.9139795403702612,0.8973025048169556,174.93333333333334,0.8959339599283548,0.8935674581461248,0.8990469798657718,149.9,0.9002378168948357,0.8984001327918818,0.9028262490678599,149.9,0.8972035332574032,0.8940642802336655,0.9008739746457868,149.96666666666667,0.8998987488167263,0.8996781321884375,0.9000028528854833,0.9000124270990936,624.7,0.8999028070082474,0.9005639551029767,0.8998987488167263,624.7,624.7,Negotiation - Pixelwise Entropy (Weighted),0.5,0.25000025,0.75,2,0.1
1468,0.9791757780420495,0.981740531277651,0.9767530966143683,174.93333333333334,0.977575253615104,0.9768734013725252,0.9784310216256527,149.9,0.9795753546439842,0.9781952585255689,0.9810991797166294,149.9,0.9773554909188487,0.9770961965265683,0.9777762863534676,149.96666666666667,0.9784428925381733,0.9784204693049966,0.9784763469255783,0.9785148960775295,624.7,0.9784495924471613,0.978606232741322,0.9784428925381733,624.7,624.7,Weighted Mean - 3x3 Conv Entropy,0.5,0.25000025,0.75,2,0.1
1469,0.9807074377578954,0.9826985591591761,0.9788483347096064,174.93333333333334,0.9788045618700618,0.9780235928019351,0.9797628635346757,149.9,0.9813565432558584,0.9797206205026441,0.9830991797166294,149.9,0.9790013127037148,0.9797300311540287,0.9784429530201341,149.96666666666667,0.9799897304193931,0.9799674638968825,0.9800432009044459,0.9800383327452613,624.7,0.9799961817334013,0.9801486028103648,0.9799897304193931,624.7,624.7,Weighted Mean - 5x5 Conv Entropy,0.5,0.25000025,0.75,2,0.1
1470,0.9795391369824186,0.9826647054417456,0.9765604183870081,174.93333333333334,0.9746113079630145,0.9751640309328018,0.9742028337061895,149.9,0.977530717556171,0.9739159664464856,0.9813214019388515,149.9,0.9765794513134181,0.9767041233305525,0.9766651752423564,149.96666666666667,0.9771614381748088,0.9770651534537556,0.9771122065378962,0.9771874573186015,624.7,0.977163705608553,0.9773344443753277,0.9771614381748088,624.7,624.7,Weighted Mean - Mean Entropy,0.5,0.25000025,0.75,2,0.1
1471,0.9288841055275046,0.9341833446794456,0.9239801816680431,174.93333333333334,0.9194757055721379,0.9178835776261337,0.9217300521998507,149.9,0.9267360147631546,0.9254660797781228,0.9286204325130499,149.9,0.9212477327477735,0.9202275662208288,0.922875466070097,149.96666666666667,0.9242848328325857,0.9240858896526427,0.9244401420761328,0.9243015331127603,624.7,0.924276484752404,0.9248311265472523,0.9242848328325857,624.7,624.7,Weighted Mean - Pixelwise Entropy,0.5,0.25000025,0.75,2,0.1
1472,0.9889315154305204,0.9910379249419872,0.986907359181591,170.8,0.9861678986658295,0.9851720931992897,0.987269386028442,146.6,0.9875035948589286,0.9873454616137937,0.9877451045996325,146.63333333333333,0.9882825423364162,0.9873759087116836,0.989280696598476,146.4,0.9877732965731917,0.9877213878229237,0.9877328471166884,0.9878006366020353,610.4333333333333,0.9877718715019231,0.987860576730343,0.9877732965731917,610.4333333333333,610.4333333333333,Majority Voting,0.6,0.25000025,0.75,2,0.1
1473,0.9443446893947384,0.9494656124761779,0.9396717910357454,170.8,0.9416254509343279,0.9407268362857535,0.942910137277344,146.6,0.9379290354124712,0.9354829831235614,0.9409419356389329,146.63333333333333,0.9444206043499653,0.9435912470056099,0.9455895280809533,146.4,0.9421754023538039,0.9420799450228755,0.9423166697227757,0.9422783480082438,610.4333333333333,0.9421729833513109,0.94260639491752,0.9421754023538039,610.4333333333333,610.4333333333333,Maximum Proposal,0.6,0.25000025,0.75,2,0.1
1474,0.9997044311978269,0.9994106044784777,1.0,170.8,0.9997716868199961,1.0,0.9995449321281025,146.6,0.9998862343572241,1.0,0.9997732426303856,146.63333333333333,1.0,1.0,1.0,146.4,0.9998354249664694,0.9998405880937618,0.9998526511196194,0.999829543689622,610.4333333333333,0.9998353866863515,0.9998363949600372,0.9998354249664694,610.4333333333333,610.4333333333333,Mean Proposal,0.6,0.25000025,0.75,2,0.1
1475,0.9999010880316519,0.9998027613412229,1.0,170.8,1.0,1.0,1.0,146.6,0.9998862343572241,1.0,0.9997732426303856,146.63333333333333,1.0,1.0,1.0,146.4,0.999945265462507,0.999946830597219,0.9999506903353057,0.9999433106575963,610.4333333333333,0.9999452532673718,0.9999455893355098,0.999945265462507,610.4333333333333,610.4333333333333,Negotiation - 3x3 Conv Entropy,0.6,0.25000025,0.75,2,0.1
1476,0.9999010880316519,0.9998027613412229,1.0,170.8,1.0,1.0,1.0,146.6,0.9998862343572241,1.0,0.9997732426303856,146.63333333333333,1.0,1.0,1.0,146.4,0.999945265462507,0.999946830597219,0.9999506903353057,0.9999433106575963,610.4333333333333,0.9999452532673718,0.9999455893355098,0.999945265462507,610.4333333333333,610.4333333333333,Negotiation - 3x3 Conv Entropy (Mean-Weighted),0.6,0.25000025,0.75,2,0.1
1477,0.9998033157826031,0.9998062015503877,0.9998015873015873,170.8,0.9997740009116574,0.9997762863534676,0.9997732426303856,146.6,1.0,1.0,1.0,146.63333333333333,1.0,1.0,1.0,146.4,0.9998908880834966,0.999894329173565,0.9998956219759638,0.9998937074829932,610.4333333333333,0.9998908850089971,0.9998915715769381,0.9998908880834966,610.4333333333333,610.4333333333333,Negotiation - 3x3 Conv Entropy (Weighted),0.6,0.25000025,0.75,2,0.1
1478,0.9999010880316519,0.9998027613412229,1.0,170.8,1.0,1.0,1.0,146.6,0.9998862343572241,1.0,0.9997732426303856,146.63333333333333,1.0,1.0,1.0,146.4,0.999945265462507,0.999946830597219,0.9999506903353057,0.9999433106575963,610.4333333333333,0.9999452532673718,0.9999455893355098,0.999945265462507,610.4333333333333,610.4333333333333,Negotiation - 5x5 Conv Entropy,0.6,0.25000025,0.75,2,0.1
1479,0.9999010880316519,0.9998027613412229,1.0,170.8,1.0,1.0,1.0,146.6,0.9998862343572241,1.0,0.9997732426303856,146.63333333333333,1.0,1.0,1.0,146.4,0.999945265462507,0.999946830597219,0.9999506903353057,0.9999433106575963,610.4333333333333,0.9999452532673718,0.9999455893355098,0.999945265462507,610.4333333333333,610.4333333333333,Negotiation - 5x5 Conv Entropy (Mean-Weighted),0.6,0.25000025,0.75,2,0.1
1480,0.999803906301817,0.9996089628916105,1.0,170.8,0.9998862343572241,1.0,0.9997732426303856,146.6,0.9998862343572241,1.0,0.9997732426303856,146.63333333333333,1.0,1.0,1.0,146.4,0.9998908880834966,0.9998940937540663,0.9999022407229027,0.9998866213151928,610.4333333333333,0.9998908623615158,0.9998915281040518,0.9998908880834966,610.4333333333333,610.4333333333333,Negotiation - 5x5 Conv Entropy (Weighted),0.6,0.25000025,0.75,2,0.1
1481,0.9997044311978269,0.9994106044784777,1.0,170.8,0.9997716868199961,1.0,0.9995449321281025,146.6,0.9998862343572241,1.0,0.9997732426303856,146.63333333333333,1.0,1.0,1.0,146.4,0.9998354249664694,0.9998405880937618,0.9998526511196194,0.999829543689622,610.4333333333333,0.9998353866863515,0.9998363949600372,0.9998354249664694,610.4333333333333,610.4333333333333,Negotiation - Mean Entropy,0.6,0.25000025,0.75,2,0.1
1482,0.9997044311978269,0.9994106044784777,1.0,170.8,0.9997716868199961,1.0,0.9995449321281025,146.6,0.9998862343572241,1.0,0.9997732426303856,146.63333333333333,1.0,1.0,1.0,146.4,0.9998354249664694,0.9998405880937618,0.9998526511196194,0.999829543689622,610.4333333333333,0.9998353866863515,0.9998363949600372,0.9998354249664694,610.4333333333333,610.4333333333333,Negotiation - Mean Entropy (Mean-Weighted),0.6,0.25000025,0.75,2,0.1
1483,0.9997044311978269,0.9994106044784777,1.0,170.8,0.9997716868199961,1.0,0.9995449321281025,146.6,0.9998862343572241,1.0,0.9997732426303856,146.63333333333333,1.0,1.0,1.0,146.4,0.9998354249664694,0.9998405880937618,0.9998526511196194,0.999829543689622,610.4333333333333,0.9998353866863515,0.9998363949600372,0.9998354249664694,610.4333333333333,610.4333333333333,Negotiation - Mean Entropy (Weighted),0.6,0.25000025,0.75,2,0.1
1484,0.9996083961550698,0.9994128844602379,0.9998062015503877,170.8,0.9996546830842951,0.9997732426303856,0.999538500846348,146.6,0.9998862343572241,1.0,0.9997732426303856,146.63333333333333,1.0,1.0,1.0,146.4,0.9997815069706266,0.9997873283991472,0.9997965317726558,0.9997794862567804,610.4333333333333,0.9997814787609905,0.9997828405017122,0.9997815069706266,610.4333333333333,610.4333333333333,Negotiation - Pixelwise Entropy,0.6,0.25000025,0.75,2,0.1
1485,0.9996083961550698,0.9994128844602379,0.9998062015503877,170.8,0.9996546830842951,0.9997732426303856,0.999538500846348,146.6,0.9998862343572241,1.0,0.9997732426303856,146.63333333333333,1.0,1.0,1.0,146.4,0.9997815069706266,0.9997873283991472,0.9997965317726558,0.9997794862567804,610.4333333333333,0.9997814787609905,0.9997828405017122,0.9997815069706266,610.4333333333333,610.4333333333333,Negotiation - Pixelwise Entropy (Mean-Weighted),0.6,0.25000025,0.75,2,0.1
1486,0.9943205240519021,0.9953174718157866,0.9933452977464189,170.8,0.9930709443911231,0.9916435901457306,0.9945402439957224,146.6,0.9930557353897693,0.9938901068271888,0.992282057864081,146.63333333333333,0.9938627124234898,0.9934602658663519,0.9942956669616715,146.4,0.993610157314254,0.9935774790640711,0.9935778586637646,0.9936158166419736,610.4333333333333,0.9936108456183416,0.9936495568633851,0.993610157314254,610.4333333333333,610.4333333333333,Negotiation - Pixelwise Entropy (Weighted),0.6,0.25000025,0.75,2,0.1
1487,0.9999028182701653,0.9998062015503877,1.0,170.8,0.9998862343572241,1.0,0.9997732426303856,146.6,1.0,1.0,1.0,146.63333333333333,1.0,1.0,1.0,146.4,0.9999456226209896,0.9999472631568473,0.9999515503875969,0.9999433106575963,610.4333333333333,0.9999456090941439,0.9999459387685421,0.9999456226209896,610.4333333333333,610.4333333333333,Weighted Mean - 3x3 Conv Entropy,0.6,0.25000025,0.75,2,0.1
1488,0.999803906301817,0.9996089628916105,1.0,170.8,0.9998862343572241,1.0,0.9997732426303856,146.6,0.9998862343572241,1.0,0.9997732426303856,146.63333333333333,1.0,1.0,1.0,146.4,0.9998908880834966,0.9998940937540663,0.9999022407229027,0.9998866213151928,610.4333333333333,0.9998908623615158,0.9998915281040518,0.9998908880834966,610.4333333333333,610.4333333333333,Weighted Mean - 5x5 Conv Entropy,0.6,0.25000025,0.75,2,0.1
1489,0.9997044311978269,0.9994106044784777,1.0,170.8,0.9997716868199961,1.0,0.9995449321281025,146.6,0.9998862343572241,1.0,0.9997732426303856,146.63333333333333,1.0,1.0,1.0,146.4,0.9998354249664694,0.9998405880937618,0.9998526511196194,0.999829543689622,610.4333333333333,0.9998353866863515,0.9998363949600372,0.9998354249664694,610.4333333333333,610.4333333333333,Weighted Mean - Mean Entropy,0.6,0.25000025,0.75,2,0.1
1490,0.9967647111762535,0.9974599393516866,0.9960860663019334,170.8,0.9955717451822945,0.9948080497999602,0.9963575368966747,146.6,0.9961339878041016,0.9970638164444184,0.9952317134984657,146.63333333333333,0.9968066736226288,0.9959217200501381,0.9977070738888769,146.4,0.9963424274461171,0.9963192794463197,0.9963133814115507,0.9963455976464878,610.4333333333333,0.9963428650635322,0.9963635633316119,0.9963424274461171,610.4333333333333,610.4333333333333,Weighted Mean - Pixelwise Entropy,0.6,0.25000025,0.75,2,0.1
1491,0.479082324406866,0.5018132056000849,0.4588571428571428,175.0,0.44956082554849036,0.4448288229117917,0.4553333333333334,150.0,0.4398855352687801,0.4352978166120561,0.4454377330350485,149.96666666666667,0.44721682671345836,0.4367445039950272,0.4588888888888889,150.0,0.4547971794871795,0.4539363779843988,0.45467108727974,0.4546292745286034,624.9666666666667,0.45494192653819365,0.45655739186423533,0.4547971794871795,624.9666666666667,624.9666666666667,Majority Voting,0.4,0.375,0.75,2,0.1
1492,0.12928461223922513,0.13985795489986946,0.12038095238095238,175.0,0.12670538661067338,0.12375516337123792,0.13022222222222227,150.0,0.1196903865414313,0.11712200525751275,0.12269500372856078,149.96666666666667,0.1251213324109314,0.12179319857113993,0.1288888888888889,150.0,0.12534,0.12520042945056528,0.12563208052494,0.12554676680515606,624.9666666666667,0.12536413758802264,0.12620193659918597,0.12534,624.9666666666667,624.9666666666667,Maximum Proposal,0.4,0.375,0.75,2,0.1
1493,0.907236352265447,0.9162371739613205,0.8988571428571428,175.0,0.8921470958097308,0.8857882622601811,0.8991111111111111,150.0,0.8981695010418292,0.8938983515839911,0.9028724832214766,149.96666666666667,0.8950623603237811,0.897477557120787,0.8931111111111112,150.0,0.8985015384615385,0.898153827360197,0.8983503362315699,0.8984879620752102,624.9666666666667,0.8985167405421012,0.8990662456781233,0.8985015384615385,624.9666666666667,624.9666666666667,Mean Proposal,0.4,0.375,0.75,2,0.1
1494,0.8967728900134498,0.9078496341013819,0.8864761904761905,175.0,0.8806922333106063,0.874000427050721,0.888,150.0,0.8879499557994703,0.8820414345304589,0.8944280387770321,149.96666666666667,0.8835941717558422,0.8859542724366586,0.881777777777778,150.0,0.887621282051282,0.8872523127198423,0.887461442029805,0.88767050175775,624.9666666666667,0.8876329622491018,0.8882780822548281,0.887621282051282,624.9666666666667,624.9666666666667,Negotiation - 3x3 Conv Entropy,0.4,0.375,0.75,2,0.1
1495,0.8972423088116215,0.9110379047695947,0.8845714285714285,175.0,0.8801862235903143,0.8725888751049707,0.8884444444444444,150.0,0.8875539731725043,0.8817201114341982,0.8942073079791201,149.96666666666667,0.8829550885151779,0.8838374590349861,0.8826666666666667,150.0,0.8873545299145299,0.8869843985224043,0.8872960875859376,0.8874724619154148,624.9666666666667,0.8873944172182693,0.8882470816246371,0.8873545299145299,624.9666666666667,624.9666666666667,Negotiation - 3x3 Conv Entropy (Mean-Weighted),0.4,0.375,0.75,2,0.1
1496,0.8261092766936767,0.8396508633003228,0.8140952380952381,175.0,0.8048940377345288,0.8002619408791095,0.8106666666666665,150.0,0.811852838256793,0.8063342000778064,0.8188545861297539,149.96666666666667,0.8041812063938352,0.8045991817084985,0.8051111111111112,150.0,0.8122567521367521,0.8117593397697084,0.8127115464914342,0.8121819005006924,624.9666666666667,0.8123335342422128,0.8137912559159265,0.8122567521367521,624.9666666666667,624.9666666666667,Negotiation - 3x3 Conv Entropy (Weighted),0.4,0.375,0.75,2,0.1
1497,0.9012412526976005,0.9113683480208742,0.8918095238095239,175.0,0.8856743809695665,0.8788507009694219,0.8931111111111111,150.0,0.8923161467525007,0.8880482973616964,0.897096196868009,149.96666666666667,0.8899051071673046,0.8916345096484808,0.8886666666666667,150.0,0.8926348717948718,0.892284221896743,0.8924754640001186,0.8926708746138275,624.9666666666667,0.892642242114756,0.8932322050233635,0.8926348717948718,624.9666666666667,624.9666666666667,Negotiation - 5x5 Conv Entropy,0.4,0.375,0.75,2,0.1
1498,0.9018270573853908,0.9144494697454085,0.890095238095238,175.0,0.8848518421516574,0.8774228340828706,0.892888888888889,150.0,0.8920764595801463,0.8875010251939071,0.8973184190902312,149.96666666666667,0.8881384760631045,0.88832320784937,0.8884444444444445,150.0,0.8921015384615384,0.8917234587950744,0.8919241342178889,0.8921867476297006,624.9666666666667,0.8921273430266652,0.8928262043112061,0.8921015384615384,624.9666666666667,624.9666666666667,Negotiation - 5x5 Conv Entropy (Mean-Weighted),0.4,0.375,0.75,2,0.1
1499,0.8646460375855124,0.8733943575201722,0.8569523809523808,175.0,0.8443584129067752,0.8409895727864786,0.8484444444444444,150.0,0.8494266449307186,0.8458068165933298,0.8541968680089486,149.96666666666667,0.8462778506232909,0.8472754755396031,0.8462222222222221,150.0,0.8516722222222222,0.8511772365115744,0.8518665556098959,0.8514539789069991,624.9666666666667,0.8517165570309035,0.8527304739514364,0.8516722222222222,624.9666666666667,624.9666666666667,Negotiation - 5x5 Conv Entropy (Weighted),0.4,0.375,0.75,2,0.1
1500,0.9079188981982723,0.9178416591340959,0.8986666666666667,175.0,0.8919593931892279,0.8852192069471848,0.8993333333333333,150.0,0.8982162496771884,0.8935650055384551,0.9033169276659211,149.96666666666667,0.894870510401836,0.8970951553595425,0.8931111111111112,150.0,0.8986082905982905,0.8982412628666314,0.8984302567448196,0.898607009694258,624.9666666666667,0.898628067886509,0.899207243577417,0.8986082905982905,624.9666666666667,624.9666666666667,Negotiation - Mean Entropy,0.4,0.375,0.75,2,0.1
1501,0.9084048478883282,0.9220979971383193,0.8956190476190478,175.0,0.890150111609395,0.8829273463354508,0.8979999999999999,150.0,0.8972370117746179,0.8911031010459289,0.9039850857568977,149.96666666666667,0.8941315014507321,0.894445487025603,0.8942222222222223,150.0,0.8978617094017093,0.8974808681807683,0.8976434828863256,0.8979565888995419,624.9666666666667,0.8979175804759549,0.8986225646785947,0.8978617094017093,624.9666666666667,624.9666666666667,Negotiation - Mean Entropy (Mean-Weighted),0.4,0.375,0.75,2,0.1
1502,0.9084048478883282,0.9220979971383193,0.8956190476190478,175.0,0.890150111609395,0.8829273463354508,0.8979999999999999,150.0,0.8972370117746179,0.8911031010459289,0.9039850857568977,149.96666666666667,0.8941315014507321,0.894445487025603,0.8942222222222223,150.0,0.8978617094017093,0.8974808681807683,0.8976434828863256,0.8979565888995419,624.9666666666667,0.8979175804759549,0.8986225646785947,0.8978617094017093,624.9666666666667,624.9666666666667,Negotiation - Mean Entropy (Weighted),0.4,0.375,0.75,2,0.1
1503,0.8571239200738815,0.8657331230487509,0.8493333333333333,175.0,0.8391221037115398,0.8346030061355536,0.8446666666666668,150.0,0.845254273977053,0.8432731507881077,0.847973154362416,149.96666666666667,0.8411761268373186,0.8410606743655992,0.8420000000000002,150.0,0.8461260683760684,0.8456691061499482,0.8461674885845027,0.845993288590604,624.9666666666667,0.8461270751880746,0.8469505579782108,0.8461260683760684,624.9666666666667,624.9666666666667,Negotiation - Pixelwise Entropy,0.4,0.375,0.75,2,0.1
1504,0.8600840709006761,0.8738604413029898,0.8474285714285714,175.0,0.8374606102657207,0.8308471822166357,0.845111111111111,150.0,0.8455255268396393,0.8416529268875651,0.8504175988068604,149.96666666666667,0.8405767062746946,0.8394529745225856,0.8424444444444447,150.0,0.846392564102564,0.8459117285701829,0.846453381232444,0.8463504314477469,624.9666666666667,0.8464783761361327,0.8475502575919805,0.846392564102564,624.9666666666667,624.9666666666667,Negotiation - Pixelwise Entropy (Mean-Weighted),0.4,0.375,0.75,2,0.1
1505,0.6163338044934249,0.637402474471035,0.5975238095238093,175.0,0.5985610294183181,0.5905665573308697,0.6077777777777779,150.0,0.5908912299128323,0.5860775352756339,0.5972542878448919,149.96666666666667,0.5941238761689343,0.5890072787052669,0.6006666666666667,150.0,0.6006737606837605,0.5999774849983773,0.6007634614457015,0.6008056354532865,624.9666666666667,0.6006321008560123,0.6022303885527834,0.6006737606837605,624.9666666666667,624.9666666666667,Negotiation - Pixelwise Entropy (Weighted),0.4,0.375,0.75,2,0.1
1506,0.843555498341672,0.8575433432506583,0.830857142857143,175.0,0.8227556039067002,0.8196388400318827,0.8268888888888889,150.0,0.8330414075924011,0.8247141330986594,0.8428575689783743,149.96666666666667,0.8240322713607069,0.82454064395326,0.8246666666666668,150.0,0.8312975213675213,0.8308461953003701,0.831609240083615,0.831317566847768,624.9666666666667,0.8313549813875668,0.8326490554034002,0.8312975213675213,624.9666666666667,624.9666666666667,Weighted Mean - 3x3 Conv Entropy,0.4,0.375,0.75,2,0.1
1507,0.8737489295475432,0.8825094037140493,0.8659047619047621,175.0,0.8543729746099095,0.8497236031282379,0.8595555555555555,150.0,0.8603522159415363,0.8566485496483967,0.865088739746458,149.96666666666667,0.8555597352576961,0.8572741800103713,0.8546666666666666,150.0,0.8614859829059829,0.8610084638391713,0.8615389341252637,0.8613039309683603,624.9666666666667,0.8615185412135246,0.8623805665796912,0.8614859829059829,624.9666666666667,624.9666666666667,Weighted Mean - 5x5 Conv Entropy,0.4,0.375,0.75,2,0.1
1508,0.9085517293085885,0.9217917136546017,0.8961904761904762,175.0,0.890360769757921,0.8831239055697727,0.8982222222222223,150.0,0.8978434636782439,0.8920556968798634,0.9042073079791201,149.96666666666667,0.8942175646704784,0.8946060273589708,0.8942222222222223,150.0,0.898128376068376,0.8977433818538078,0.8978943358658023,0.8982105571535103,624.9666666666667,0.8981754688588832,0.8988511321995436,0.898128376068376,624.9666666666667,624.9666666666667,Weighted Mean - Mean Entropy,0.4,0.375,0.75,2,0.1
1509,0.6786690383656787,0.6973671084613159,0.6619047619047618,175.0,0.661045800567478,0.6539331050449735,0.6693333333333334,150.0,0.6561908658748811,0.65029355805488,0.6634869500372855,149.96666666666667,0.6564412137661902,0.6537959452368168,0.6606666666666668,150.0,0.6637694017094016,0.6630867296435571,0.6638474291994964,0.6638479279855118,624.9666666666667,0.6637103580120663,0.6651897577332678,0.6637694017094016,624.9666666666667,624.9666666666667,Weighted Mean - Pixelwise Entropy,0.4,0.375,0.75,2,0.1
1510,0.8999537578665856,0.9077052423258436,0.8931003965236308,173.7,0.8914044523689798,0.8881071474725181,0.8952242699063646,148.8,0.8934411654932812,0.8921693212145935,0.8952587717865172,148.86666666666667,0.8946829290913377,0.8929222050771392,0.8971353755552189,149.03333333333333,0.8950661103833307,0.8948705762050463,0.8952259790225235,0.8951797034429329,620.4,0.8950637198549786,0.8957348781103474,0.8950661103833307,620.4,620.4,Majority Voting,0.5,0.375,0.75,2,0.1
1511,0.5877704208821817,0.6070385201586478,0.5707450246683893,173.7,0.5621827175708785,0.5550176487696257,0.5713683607994409,148.8,0.5724170585938446,0.5644780848830098,0.5818529904458141,148.86666666666667,0.5539572113185839,0.5528929908644266,0.5562766289566965,149.03333333333333,0.5700037100053128,0.5690818520913722,0.5698568111689275,0.5700607512175851,620.4,0.5697920828595452,0.5713513802947089,0.5700037100053128,620.4,620.4,Maximum Proposal,0.5,0.375,0.75,2,0.1
1512,0.9985639798993506,0.998094068335049,0.9990432276292351,173.7,0.9977634677184162,0.9971124247286672,0.9984339641655079,148.8,0.997873494754148,0.9977791301235011,0.9979895398754458,148.86666666666667,0.9979819235246747,0.999336276674025,0.9966455810126256,149.03333333333333,0.9980650260744337,0.9980457164741474,0.9980804749653107,0.9980280781707036,620.4,0.9980650595354033,0.9980819041564744,0.9980650260744337,620.4,620.4,Mean Proposal,0.5,0.375,0.75,2,0.1
1513,0.9987517113581429,0.9986589658652644,0.9988527514387591,173.7,0.997984900961564,0.9973346469508895,0.9986531426646479,148.8,0.9976512751025498,0.9973347058334391,0.9979910312997561,148.86666666666667,0.9982063980245115,0.999336276674025,0.9970915168813802,149.03333333333333,0.99817229406587,0.9981485713616921,0.9981661488309045,0.9981471105711358,620.4,0.9981724370848011,0.9981883730901285,0.99817229406587,620.4,620.4,Negotiation - 3x3 Conv Entropy,0.5,0.375,0.75,2,0.1
1514,0.9986572872637188,0.9984706541769527,0.9988527514387591,173.7,0.997984900961564,0.9973346469508895,0.9986531426646479,148.8,0.9975397948515347,0.9973332341630933,0.9977688090775338,148.86666666666667,0.9982063980245115,0.999336276674025,0.9970915168813802,149.03333333333333,0.9981182692144384,0.9980970952753322,0.9981187029912402,0.9980915550155803,620.4,0.9981185533665247,0.9981346043769901,0.9981182692144384,620.4,620.4,Negotiation - 3x3 Conv Entropy (Mean-Weighted),0.5,0.375,0.75,2,0.1
1515,0.9955810185165229,0.9957852625547116,0.9954021463237618,173.7,0.9948722059077583,0.9929104288683798,0.9968693790352466,148.8,0.9945083018679564,0.9948972011852741,0.9941756228105668,148.86666666666667,0.9958615807429037,0.9973257967955066,0.9944235645041016,149.03333333333333,0.9952173706381023,0.9952057767587853,0.9952296723509682,0.9952176781684191,620.4,0.995219245442444,0.9952564949196988,0.9952173706381023,620.4,620.4,Negotiation - 3x3 Conv Entropy (Weighted),0.5,0.375,0.75,2,0.1
1516,0.9984684611141768,0.9980940683350491,0.9988527514387591,173.7,0.9977611847958188,0.9973346469508895,0.9982072067958934,148.8,0.997539041656983,0.9973347058334391,0.9977673176532236,148.86666666666667,0.9982063980245115,0.999336276674025,0.9970915168813802,149.03333333333333,0.9980110880783183,0.9979937713978726,0.9980249244483509,0.997979698192314,620.4,0.9980113429766833,0.9980283847165901,0.9980110880783183,620.4,620.4,Negotiation - 5x5 Conv Entropy,0.5,0.375,0.75,2,0.1
1517,0.9985639720979399,0.9982845445255252,0.9988527514387591,173.7,0.9977611847958188,0.9973346469508895,0.9982072067958934,148.8,0.9976512751025498,0.9973347058334391,0.9979910312997561,148.86666666666667,0.9982063980245115,0.999336276674025,0.9970915168813802,149.03333333333333,0.9980646786463783,0.9980457075052052,0.9980725434959699,0.9980356266039472,620.4,0.9980649469872366,0.9980816690528326,0.9980646786463783,620.4,620.4,Negotiation - 5x5 Conv Entropy (Mean-Weighted),0.5,0.375,0.75,2,0.1
1518,0.997602187599177,0.9975193177202009,0.9976999530499954,173.7,0.99631478001627,0.994907371673671,0.9977627825058313,148.8,0.9968663434830458,0.9968857661499493,0.9968694399097083,148.86666666666667,0.9968580647410551,0.9984413612134336,0.9953032991334311,149.03333333333333,0.996935728499034,0.9969103439598869,0.9969384541893137,0.9969088686497415,620.4,0.9969358030741987,0.9969620469390014,0.996935728499034,620.4,620.4,Negotiation - 5x5 Conv Entropy (Weighted),0.5,0.375,0.75,2,0.1
1519,0.9985639798993506,0.998094068335049,0.9990432276292351,173.7,0.9978749504385946,0.9973346469508895,0.9984339641655079,148.8,0.997873494754148,0.9977791301235011,0.9979895398754458,148.86666666666667,0.9980934062448531,0.999336276674025,0.9968678032348478,149.03333333333333,0.9981188763706101,0.9981014578342366,0.9981360305208662,0.9980836337262591,620.4,0.9981189098315798,0.9981353954506763,0.9981188763706101,620.4,620.4,Negotiation - Mean Entropy,0.5,0.375,0.75,2,0.1
1520,0.9984690068912269,0.9980962328372135,0.9988527514387591,173.7,0.9977611847958188,0.9973346469508895,0.9982072067958934,148.8,0.9976512751025498,0.9973347058334391,0.9979910312997561,148.86666666666667,0.9980934062448531,0.999336276674025,0.9968678032348478,149.03333333333333,0.9980109152055181,0.9979937182586123,0.9980254655738919,0.997979698192314,620.4,0.9980111409854026,0.9980288202886934,0.9980109152055181,620.4,620.4,Negotiation - Mean Entropy (Mean-Weighted),0.5,0.375,0.75,2,0.1
